商品ID,用处（策划看）,商品名备注,商品类型,类型对应,货币1,货币2,道具消耗id,道具消耗数量,价格1,价格2,现价1,现价2,限购类型,限购数量,限售数量,可见等级,可购买等级下限,可购买等级上限,价格上涨浮动,价格下降浮动,价格上限,价格下限,出售类型,商品描述
1538,商会环装50级,鱼骨双剑,1,6050114,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：英女侠"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""剑身似鱼骨，长满倒钩刺。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1539,商会环装50级,金刚杵,1,6050115,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：羽灵神"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""金刚怒目，所以降服四魔。取金刚之威而助战势。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1540,商会环装50级,星云杖,1,6050116,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：巫蛮儿"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""杖身坚硬，云母石所制，杖头嵌有晶莹蓝宝石。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1541,商会环装50级,冷月弯刀,1,6050117,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：漠少君"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""月如眉，夜清露，笑引幽冥三途。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1542,商会环装50级,钢甲,1,6050220,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""性别限制：男"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""用精钢制成的铠甲，质量很好。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1543,商会环装50级,金缕羽衣,1,6050221,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""性别限制：女"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""用金丝玉片缝制的衣裳，看起来华贵异常。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1544,商会环装50级,羊头盔,1,6050322,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""性别限制：男"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""以羊角为装饰的头盔，非常抗击打。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1545,商会环装50级,媚狐头饰,1,6050323,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""性别限制：女"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""娇媚女子喜欢的狐头帽，狐眼嵌着华贵的宝石。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1546,商会环装50级,荧光坠子,1,6050424,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""坠子上镶嵌了带有荧光的宝石，佩戴它可以在黑暗中视物。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1547,商会环装50级,乱牙咬,1,6050525,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""神铁制的腰箍，闭合非常紧密。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1548,商会环装50级,绿靴,1,6050626,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""绿水晶制成的鞋子，穿上可以提升速度。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1549,商会环装60级,游龙剑,1,6060101,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：剑侠客"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""真金铸脊，精钢淬锋，其光灿烂夺人眼。魔障远避不及。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1550,商会环装60级,玄铁矛,1,6060102,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：龙太子"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""乌金铁杆，枪尖粗大且制有金色的粗钩，威猛无比。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1551,商会环装60级,乌金鬼头镰,1,6060103,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：虎头怪"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""以华丽的黄金装饰,使其更加沉重威猛,金光起处血光飞溅。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1552,商会环装60级,清秋扇,1,6060104,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：逍遥生"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""挥舞之下可使狂风止，水断流。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1553,商会环装60级,满天星,1,6060105,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：玄彩娥"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""通体暗金，间有微光闪烁，指引迷茫之魂。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1554,商会环装60级,青钢刺,1,6060106,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：骨精灵"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""吸玄冰阴寒之气，可以直透骨骸。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1555,商会环装60级,震天锤,1,6060107,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：神天兵"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""精钢打造的巨型战锤，上部粗大的尖齿，可破甲裂碑。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1556,商会环装60级,雪绒鞭,1,6060108,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：狐美人"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""采深山古藤制成，上缚柳叶刀片，刀光闪动，杀气逼人。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1557,商会环装60级,蛇形月,1,6060109,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：飞燕女"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""环身系着红色绸带，如烈日之赤焰。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1558,商会环装60级,连珠神弓,1,6060110,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：杀破狼"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""柘木宝弓嵌以美玉，质坚且韧，精准凌厉。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1559,商会环装60级,七彩罗刹,1,6060111,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：舞天姬"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""绸如云彩，龙隐其间，是仙子爱用的武器。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1560,商会环装60级,金露函烟,1,6060112,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：梦玲珑"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""蓬莱宫中日月长，久居此地的仙子最喜把玩此珠，观看三界中悲欢离合的种种故事。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1561,商会环装60级,秋水刀,1,6060113,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：巨魔王"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""刀光八面，劈风破天。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1562,商会环装60级,落星双剑,1,6060114,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：英女侠"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""剑身似鱼骨，长满倒钩刺。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1563,商会环装60级,摩星杵,1,6060115,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：羽灵神"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""金刚怒目，所以降服四魔。取金刚之威而助战势。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1564,商会环装60级,天山雪,1,6060116,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：巫蛮儿"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""杖身坚硬，云母石所制，杖头嵌有晶莹蓝宝石。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1565,商会环装60级,埃兰弯刀,1,6060117,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：漠少君"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""月如眉，夜清露，笑引幽冥三途。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1566,商会环装60级,夜魔披风,1,6060220,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""性别限制：男"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""用精钢制成的铠甲，质量很好。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1567,商会环装60级,霓裳羽衣,1,6060221,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""性别限制：女"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""用金丝玉片缝制的衣裳，看起来华贵异常。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1568,商会环装60级,水晶帽,1,6060322,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""性别限制：男"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""以羊角为装饰的头盔，非常抗击打。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1569,商会环装60级,玉女发冠,1,6060323,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""性别限制：女"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""娇媚女子喜欢的狐头帽，狐眼嵌着华贵的宝石。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1570,商会环装60级,风月宝链,1,6060424,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""坠子上镶嵌了带有荧光的宝石，佩戴它可以在黑暗中视物。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1571,商会环装60级,双魂引,1,6060525,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""神铁制的腰箍，闭合非常紧密。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1572,商会环装60级,追星踏月,1,6060626,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""绿水晶制成的鞋子，穿上可以提升速度。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1600,商会-打造符,打造符10级,1,331101,1,,,,15000,,15000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1601,商会-打造符,打造符20级,1,331102,1,,,,30000,,30000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1602,商会-打造符,打造符30级,1,331103,1,,,,45000,,45000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1603,商会-打造符,打造符40级,1,331104,1,,,,60000,,60000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1604,商会-打造符,打造符50级,1,331105,1,,,,75000,,75000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1605,商会-打造符,打造符60级,1,331106,1,,,,90000,,90000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1606,商会-打造符,打造符70级,1,331107,1,,,,105000,,105000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1607,商会-打造符,打造符80级,1,331108,1,,,,120000,,120000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1608,商会-打造符,打造符90级,1,331109,1,,,,135000,,135000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1609,商会-打造符,打造符100级,1,331110,1,,,,150000,,150000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1700,商会-裁缝符,裁缝符10级,1,331131,1,,,,15000,,15000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1701,商会-裁缝符,裁缝符20级,1,331132,1,,,,30000,,30000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1702,商会-裁缝符,裁缝符30级,1,331133,1,,,,45000,,45000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1703,商会-裁缝符,裁缝符40级,1,331134,1,,,,60000,,60000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1704,商会-裁缝符,裁缝符50级,1,331135,1,,,,75000,,75000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1705,商会-裁缝符,裁缝符60级,1,331136,1,,,,90000,,90000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1706,商会-裁缝符,裁缝符70级,1,331137,1,,,,105000,,105000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1707,商会-裁缝符,裁缝符80级,1,331138,1,,,,120000,,120000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1708,商会-裁缝符,裁缝符90级,1,331139,1,,,,135000,,135000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1709,商会-裁缝符,裁缝符100级,1,331140,1,,,,150000,,150000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1800,商会-炼金符,炼金符10级,1,331161,1,,,,15000,,15000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1801,商会-炼金符,炼金符20级,1,331162,1,,,,30000,,30000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1802,商会-炼金符,炼金符30级,1,331163,1,,,,45000,,45000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1803,商会-炼金符,炼金符40级,1,331164,1,,,,60000,,60000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1804,商会-炼金符,炼金符50级,1,331165,1,,,,75000,,75000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1805,商会-炼金符,炼金符60级,1,331166,1,,,,90000,,90000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1806,商会-炼金符,炼金符70级,1,331167,1,,,,105000,,105000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1807,商会-炼金符,炼金符80级,1,331168,1,,,,120000,,120000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1808,商会-炼金符,炼金符90级,1,331169,1,,,,135000,,135000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
1809,商会-炼金符,炼金符100级,1,331170,1,,,,150000,,150000,,0,0,0,1,1,300,11700,15000,3,0.6,1,
2000,宠物商店,大海龟,2,500101,1,,,,6000,,6000,,0,0,0,1,10,300,,,,,,
2001,宠物商店,海毛虫,2,500102,1,,,,6000,,6000,,0,0,0,1,10,300,,,,,,
2002,宠物商店,老虎,2,500103,1,,,,6000,,6000,,0,0,0,1,10,300,,,,,,
2003,宠物商店,羊头怪,2,500201,1,,,,7000,,7000,,0,0,0,1,25,300,,,,,,
2004,宠物商店,花妖,2,500202,1,,,,7000,,7000,,0,0,0,1,25,300,,,,,,
2005,宠物商店,牛头,2,500301,1,,,,7000,,7000,,0,0,0,1,25,300,,,,,,
2006,宠物商店,马面,2,500302,1,,,,9000,,9000,,0,0,0,1,35,300,,,,,,
2007,宠物商店,龟丞相,2,500303,1,,,,9000,,9000,,0,0,0,1,35,300,,,,,,
2008,宠物商店,虾兵,2,500401,1,,,,12000,,12000,,0,0,0,1,35,300,,,,,,
2009,宠物商店,蟹将,2,500402,1,,,,12000,,12000,,0,0,0,1,45,300,,,,,,
2010,宠物商店,古代瑞兽,2,500403,1,,,,12000,,12000,,0,0,0,1,45,300,,,,,,
2011,宠物商店,鲛将军,2,500501,1,,,,14000,,14000,,0,0,0,1,45,300,,,,,,
2012,宠物商店,蚌仙子,2,500502,1,,,,14000,,14000,,0,0,0,1,50,300,,,,,,
2013,宠物商店,龙女,2,500503,1,,,,14000,,14000,,0,0,0,1,50,300,,,,,,
2014,宠物商店,千年僵尸,2,500601,1,,,,16000,,16000,,0,0,0,1,50,300,,,,,,
2015,宠物商店,孤魂野鬼,2,500602,1,,,,16000,,16000,,0,0,0,1,50,300,,,,,,
2016,宠物商店,忘川童子,2,500651,1,,,,16000,,16000,,0,0,0,1,50,300,,,,,,
2017,宠物商店,吸血鬼,2,500652,1,,,,16000,,16000,,0,0,0,1,50,300,,,,,,
2018,宠物商店,蜃蛇,2,500653,1,,,,16000,,16000,,0,0,0,1,50,300,,,,,,
2019,宠物商店,夜叉,2,500751,1,,,,18000,,18000,,0,0,0,1,50,300,,,,,,
2020,宠物商店,幽莹娃娃,2,500752,1,,,,18000,,18000,,0,0,0,1,50,300,,,,,,
2021,宠物商店,鬼将,2,500753,1,,,,18000,,18000,,0,0,0,1,50,300,,,,,,
2022,宠物商店,幽冥书生,2,500754,1,,,,18000,,18000,,0,0,0,1,50,300,,,,,,
2023,宠物商店,蟠桃童子,2,500801,1,,,,20000,,20000,,0,0,0,1,50,300,,,,,,
2024,宠物商店,天兵,2,500802,1,,,,20000,,20000,,0,0,0,1,50,300,,,,,,
2025,宠物商店,巨灵神将,2,500803,1,,,,20000,,20000,,0,0,0,1,50,300,,,,,,
2026,宠物商店,珍露童子,2,500851,1,,,,40000,,40000,,0,0,0,1,50,300,,,,,,
2027,宠物商店,御风童子,2,500852,1,,,,40000,,40000,,0,0,0,1,50,300,,,,,,
2028,宠物商店,芙蓉仙子,2,500853,1,,,,40000,,40000,,0,0,0,1,50,300,,,,,,
2029,宠物商店,巡游天神,2,500854,1,,,,40000,,40000,,0,0,0,1,50,300,,,,,,
2030,宠物商店,猴小仙,2,500855,1,,,,40000,,40000,,0,0,0,1,50,300,,,,,,
2031,宠物商店,蛟龙,2,500901,1,,,,60000,,60000,,0,0,0,1,50,300,,,,,,
2032,宠物商店,凤凰仙子,2,500902,1,,,,60000,,60000,,0,0,0,1,50,300,,,,,,
2033,宠物商店,噬天虎,2,500951,1,,,,80000,,80000,,0,0,0,1,50,300,,,,,,
2034,宠物商店,雾中仙,2,500952,1,,,,80000,,80000,,0,0,0,1,50,300,,,,,,
2035,宠物商店,布雨神君,2,500953,1,,,,80000,,80000,,0,0,0,1,50,300,,,,,,
2036,宠物商店,武罗仙子,2,500954,1,,,,80000,,80000,,0,0,0,1,50,300,,,,,,
2037,宠物商店,净瓶女娲,2,501051,1,,,,100000,,100000,,0,0,0,1,50,300,,,,,,
2038,宠物商店,灵符女娲,2,501052,1,,,,100000,,100000,,0,0,0,1,50,300,,,,,,
2039,宠物商店,律法女娲,2,501053,1,,,,100000,,100000,,0,0,0,1,50,300,,,,,,
2040,宠物商店,羽云仙子,2,501054,1,,,,100000,,100000,,0,0,0,1,50,300,,,,,,
2041,宠物商店,鬼剑,2,501101,1,,,,120000,,120000,,0,0,0,1,50,300,,,,,,
2042,宠物商店,嘲风,2,501102,1,,,,120000,,120000,,0,0,0,1,50,300,,,,,,
2043,宠物商店,菱心仙子,2,501103,1,,,,120000,,120000,,0,0,0,1,50,300,,,,,,
3999,商城-新鲜玩意,帮派资金盒子,1,337955,3,,,,88888,,88888,,1,50,50,1,1,300,,,,,,
4000,商城-新鲜玩意,金币箱子,1,710002,3,,,,98,,98,,1,99,99,1,1,300,,,,,,
4001,商城-新鲜玩意,银币袋,1,710001,3,,,,98,,98,,0,0,0,1,1,300,,,,,,
4002,商城-新鲜玩意,金钥匙,1,337943,3,,,,298,,298,,1,199,199,1,1,300,,,,,,
4003,商城-新鲜玩意,银钥匙,1,337942,3,,,,68,,68,,1,199,199,1,1,300,,,,,,
4004,商城-新鲜玩意,千年人参果,1,331005,3,,,,998,,998,,1,10,10,1,1,300,,,,,,
4005,商城-新鲜玩意,回梦丹,1,336010,3,,,,98,,98,,0,0,0,1,1,300,,,,,,
4006,商城-新鲜玩意,幻色丹,1,339002,3,,,,198,,198,,0,0,0,1,1,300,,,,,,
4007,商城-新鲜玩意,彩果,1,339001,3,,,,68,,68,,0,0,0,1,1,300,,,,,,
4008,商城-新鲜玩意,花豆,1,339000,3,,,,28,,28,,0,0,0,1,1,300,,,,,,
4009,商城-新鲜玩意,海马,1,335102,3,,,,88,,88,,0,0,0,1,1,300,,,,,,
4010,商城-新鲜玩意,更名卡,1,337944,3,,,,1980,,1980,,0,0,0,1,1,300,,,,,,
4011,商城-新鲜玩意,战书,1,40014,3,,,,298,,298,,0,0,0,1,1,300,,,,,,
4012,商城-新鲜玩意,五宝随机礼包,1,710014,3,,,,98,,98,,0,0,0,1,1,300,,,,,,
4013,商城-新鲜玩意,珍珠,1,40013,3,,,,68,,68,,0,0,0,1,1,300,,,,,,
4014,商城-新鲜玩意,修理符,1,40012,3,,,,68,,68,,0,0,0,1,1,300,,,,,,
4015,商城-新鲜玩意,典藏九九金条,1,254360,3,,,,98000,,98000,,1,99,99,1,1,300,,,,,,
4016,商城-新鲜玩意,九九金条,1,254361,3,,,,9800,,9800,,1,1,1,1,1,300,,,,,,
4017,商城-新鲜玩意,结婚证,1,400813,3,,,,88888,,88888,,0,0,0,1,1,300,,,,,,
4018,商城-新鲜玩意,财产分割协议,1,400814,3,,,,88888,,88888,,0,0,0,1,1,300,,,,,,
4019,商城-新鲜玩意,一刀两断（强制离婚）,1,400815,3,,,,88888,,88888,,0,0,0,1,1,300,,,,,,
4021,商城-新鲜玩意,坐骑随机礼包,1,259006,3,,,,2000,,2000,,0,0,0,1,1,300,,,,,,
4022,商城-新鲜玩意,神兜兜*20,1,600612,3,,,,1920,,1920,,0,0,0,1,1,300,,,,,,
4023,商城-新鲜玩意,自动挂机7天,1,600622,3,,,,700,,700,,1,1,1,1,1,300,,,,,,
4024,商城-新鲜玩意,自动挂机30天,1,600623,3,,,,20000,,20000,,1,1,1,1,1,300,,,,,,
4025,商城-新鲜玩意,自动挂机永久,1,600624,3,,,,88888,,88888,,1,1,1,1,1,300,,,,,,
4026,商城-新鲜玩意,神兜兜*10,1,600633,3,,,,990,,990,,0,0,0,1,1,300,,,,,,
4027,商城-新鲜玩意,自动挂机1天,1,600634,3,,,,20000,,20000,,1,1,1,1,1,300,,,,,,
4028,商城-新鲜玩意,随机变身卡包（小）,1,640191,2,,,,38888,,38888,,1,1,1,1,1,300,,,,,,
4029,商城-新鲜玩意,随机变身卡包（大）,1,640192,2,,,,68888,,68888,,1,1,1,1,1,300,,,,,,
4100,商城-强化材料,青龙石,1,40008,3,,,,20,,20,,0,0,0,1,1,300,,,,,,
4101,商城-强化材料,朱雀石,1,40009,3,,,,20,,20,,0,0,0,1,1,300,,,,,,
4102,商城-强化材料,白虎石,1,40010,3,,,,20,,20,,0,0,0,1,1,300,,,,,,
4103,商城-强化材料,玄武石,1,40011,3,,,,20,,20,,0,0,0,1,1,300,,,,,,
4104,商城-强化材料,法宝精华礼包,1,710009,3,,,,128,,128,,1,50,50,1,1,300,,,,,,
4105,商城-强化材料,法宝精魄礼包,1,710010,3,,,,128,,128,,1,50,50,1,1,300,,,,,,
4106,商城-强化材料,淬灵露,1,400017,3,,,,980,,980,,0,0,0,1,1,300,,,,,,
4107,商城-强化材料,超级淬灵露,1,400018,3,,,,980,,980,,0,0,0,1,1,300,,,,,,
4108,商城-强化材料,月华石,1,258100,3,,,,40,,40,,1,1500,1500,1,1,300,,,,,,
4109,商城-强化材料,日光石,1,258101,3,,,,40,,40,,1,1500,1500,1,1,300,,,,,,
4110,商城-强化材料,点星锤,1,258103,3,,,,100,,100,,1,99,99,1,1,300,,,,,,
4111,商城-强化材料,万物之灵,1,258102,3,,,,288,,288,,1,100,100,1,1,300,,,,,,
4112,商城-强化材料,星魂草,1,680301,3,,,,680,,680,,1,100,100,1,1,300,,,,,,
4113,商城-强化材料,60级•钨金,1,680001,3,,,,50,,50,,0,0,0,1,1,300,,,,,,
4114,商城-强化材料,70级•钨金,1,680002,3,,,,90,,90,,0,0,0,1,1,300,,,,,,
4115,商城-强化材料,80级•钨金,1,680003,3,,,,120,,120,,0,0,0,1,1,300,,,,,,
4116,商城-强化材料,90级•钨金,1,680004,3,,,,180,,180,,0,0,0,1,1,300,,,,,,
4117,商城-强化材料,100级•钨金,1,680005,3,,,,210,,210,,0,0,0,1,1,300,,,,,,
4118,商城-强化材料,灵髓玉,1,500120,3,,,,30,,30,,1,200,200,1,1,300,,,,,,
4119,商城-强化材料,金芒石,1,680302,3,,,,980,,980,,1,200,200,1,1,300,,,,,,
4120,商城-强化材料,1级神力珠,1,35451,3,,,,98,,98,,1,20,20,1,1,300,,,,,,
4121,商城-强化材料,1级魔蕴珠,1,35476,3,,,,98,,98,,1,20,20,1,1,300,,,,,,
4122,商城-强化材料,1级神魄珠,1,35501,3,,,,98,,98,,1,20,20,1,1,300,,,,,,
4123,商城-强化材料,1级风灵珠,1,35526,3,,,,98,,98,,1,20,20,1,1,300,,,,,,
4124,商城-强化材料,110级•钨金,1,680006,3,,,,230,,230,,0,0,0,1,1,300,,,,,,
