"阶段ID","技能描述（策划）","阶段类型","执行方式","播放延时","动作类型","动作最长时间","移动类型","同步保护","目的x","目的y","残影对象编号","残影对象透明度","移动时间","特效类型","特效位置类型","有痕迹","有方向","特效名","特效图层","音效","结果类型","执行结果最长时间","结果受击复位时间","瞬移类型","瞬移时间","保留","瞬移最长时间","多结果标示"
"12000600","守护圣盾1-施法动作","0","1","0","9","1100","0","0","0","0","0","127","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"12000601","守护圣盾1-施法特效","2","1","600","0","0","0","0","0","0","0","127","0","0","2","0","1","geffect/skill/mt3_ss_da/mt3_ss_da_","0","","0","0","200","0","0","0","0","1"
"12000602","守护圣盾1-受击特效","4","1","1100","0","0","0","0","0","0","0","127","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"12000610","守护圣盾1-受击结算","4","0","1100","0","0","0","0","0","0","0","127","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"12000620","守护圣盾2-受击特效","4","0","1100","0","0","0","0","0","0","0","127","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"12000630","守护圣盾2-受击结算","4","0","1100","0","0","0","0","0","0","0","127","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"12000640","守护圣盾3-受击特效","4","0","1100","0","0","0","0","0","0","0","127","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"12000650","守护圣盾3-受击结算","4","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"12100100","神谕责难7-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shifa","0","","0","0","200","0","0","0","0","1"
"12100101","神谕责难7-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shouji","0","","0","0","200","0","0","0","0","1"
"12100102","神谕责难7-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"12100110","神谕责难8-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shifa","0","","0","0","200","0","0","0","0","1"
"12100111","神谕责难8-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shouji","0","","0","0","200","0","0","0","0","1"
"12100112","神谕责难8-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"13000160","多重打击虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"15100100","神教奥义-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"15100200","奥术冲击-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"15100201","奥术冲击-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","geffect/skill/mt3_fs_3/mt3_fs_3_shifa","0","mt3-fs-aoshuchongji-sf","0","0","200","0","0","0","0","1"
"15100202","奥术冲击-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_3/mt3_fs_3_shouji","0","mt3-fs-aoshuchongji-sj","0","0","200","0","0","0","0","1"
"15100203","奥术冲击-受击结算","4","1","1300","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1500","200","0","0","0","0","1"
"13100100","美女野兽-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"13100200","鹰击1-攻击动作","0","1","0","8","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13100201","鹰击1-施法特效","2","1","300","0","0","0","0","0","0","0","188","0","0","0","0","1","geffect/skill/mt3_lr_2/mt3_lr_3_jian_1","0","","0","0","200","0","0","0","0","1"
"13100202","鹰击1-残影移动","1","1","400","0","0","0","1","0","5","1","0","180","0","5","0","0","","0","","0","130","50","0","0","0","0","1"
"13100203","鹰击1-弓箭特效移动","2","1","400","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt3_lr_2/mt3_lr_3_jian_1","1","mt3-lr-duochongdajii-gj","0","130","50","0","0","0","0","1"
"13100204","鹰击1-残影消失","1","1","580","0","0","3","0","0","0","1","0","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13100205","鹰击1-受击特效","2","1","560","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_lr_2/mt3_lr_3_mingzhong","0","mt3-lr-shouliezitai-sj","0","0","200","0","0","0","0","1"
"13100206","鹰击1-受击结算","4","1","580","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","780","200","0","0","0","0","1"
"13100207","鹰击1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"14100100","精灵虫群7-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dly_3/mt3_dly_3_shouji","0","mt3-dly-jinglingchongqun-sj","0","0","200","0","0","0","0","1"
"14100101","精灵虫群7-受击结算","4","1","1300","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1500","200","0","0","0","0","1"
"14100200","精灵虫群8-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dly_3/mt3_dly_3_shouji","0","mt3-dly-jinglingchongqun-sj","0","0","200","0","0","0","0","1"
"14100201","精灵虫群8-受击结算","4","1","1300","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1500","200","0","0","0","0","1"
"14100210","精灵虫群9-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dly_3/mt3_dly_3_shouji","0","mt3-dly-jinglingchongqun-sj","0","0","200","0","0","0","0","1"
"14100211","精灵虫群9-受击结算","4","1","1300","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1500","200","0","0","0","0","1"
"11100100","幻影斩回血-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"11100200","嘲讽回血-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"11100300","横扫千军回血-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"11100400","横扫千军回血-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"11100500","横扫千军回血-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"11100600","横扫千军5-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"11100601","横扫千军5","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"11100602","横扫千军5-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_zs_4/mt3_zs_4_","1","mt3-zs-huimiedaji-sj","0","0","200","0","0","0","0","1"
"11100603","横扫千军5-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"11100604","横扫千军5-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"11100605","横扫千军5-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"11100606","横扫千军5","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"11100607","横扫千军5-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_zs_4/mt3_zs_4_","1","mt3-zs-huimiedaji-sj","0","0","200","0","0","0","0","1"
"11100608","横扫千军5-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"11100609","横扫千军5-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16010100","普度众生2-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_ms_3/mt3_ms_3","0","mt3-ms-zhiliaodaoyan-sj","0","0","200","0","0","0","0","1"
"16010101","普度众生2-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"16010200","回血-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16010300","复活加血1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16010301","复活加血1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_ms_3/mt3_ms_3","0","","0","0","200","0","0","0","0","1"
"16010302","复活加血1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"16110100","飞沙走石7-闪电特效","2","1","2500","5","0","0","0","0","0","0","188","0","0","5","0","0","","1","","0","0","200","0","0","100","800","1"
"16110101","飞沙走石7-受击特效","2","1","2500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_da/mt3_fs_da_shouji","1","mt3-sm-shandianlian-sj","0","0","200","0","0","0","0","1"
"16110102","飞沙走石7-结算","4","1","2600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","2800","200","0","0","0","0","1"
"16110110","飞沙走石8-闪电特效","2","1","2700","6","0","0","0","0","0","0","188","0","0","5","0","0","","1","","0","0","200","0","0","100","800","1"
"16110111","飞沙走石8-受击特效","2","1","2700","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_da/mt3_fs_da_shouji","1","mt3-sm-shandianlian-sj","0","0","200","0","0","0","0","1"
"16110112","飞沙走石8-结算","4","1","2800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","3000","200","0","0","0","0","1"
"16110200","复活加血1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16110201","复活加血1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_ms_3/mt3_ms_3","0","","0","0","200","0","0","0","0","1"
"16110202","复活加血1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"16620421","水无常形-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16620422","水无常形-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_wq_zhiyushu/mt3_wq_zhiyushu","0","mt3-sq-shengguangxili-sf2","0","0","200","0","0","0","0","1"
"16620423","水无常形-受击结算","4","1","900","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1800","200","0","0","0","0","1"
"16620424","善恶有报-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16620425","善恶有报-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16620426","善恶有报-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc-chongwu/Cc.shaneyoubao","0","CW-bileijipo","0","0","200","0","0","0","0","1"
"16620427","善恶有报-结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"16620428","善恶有报-返回","1","0","0","0","0","2","2","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16620429","壁垒击破-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16620430","壁垒击破-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16620431","壁垒击破-受击特效","2","1","200","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc-chongwu/Cc.bileijipo","0","CW-bileijipo","0","0","200","0","0","0","0","1"
"16620432","壁垒击破-结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"16620433","壁垒击破-返回","1","0","0","0","0","2","2","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000100","嘲讽1-施法动作","0","0","0","8","600","0","0","0","0","0","188","0","0","0","0","0","","0","","","0","","","","","","1"
"21000101","嘲讽1-隐身主体","6","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000102","嘲讽1-移动","1","0","0","0","0","0","1","0","2","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000103","嘲讽1-攻击动作","0","1","0","8","1100","0","0","0","2","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000104","嘲讽1-受击特效上","2","1","300","0","0","0","0","0","0","1","255","0","0","5","0","1","geffect/skill/mt3_zs_3/mt3_zs_3_","1","mt3-zs-chaofeng-sj","0","0","200","0","0","0","0","1"
"21000105","嘲讽1-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","0","0","1","","1","","0","0","200","0","0","0","0","1"
"21000106","嘲讽1-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"21000107","嘲讽1-残影消失","1","0","0","0","0","3","2","0","0","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000110","嘲讽2-移动","1","0","0","0","0","0","1","0","2","2","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000111","嘲讽2-攻击动作","0","1","0","8","1100","0","0","0","2","2","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000112","嘲讽2-受击特效上","2","1","300","0","0","0","0","0","0","2","255","0","0","5","0","1","geffect/skill/mt3_zs_3/mt3_zs_3_","1","mt3-zs-chaofeng-sj","0","0","200","0","0","0","0","1"
"21000113","嘲讽2-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","0","0","1","","1","","0","0","200","0","0","0","0","1"
"21000114","嘲讽2-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"21000115","嘲讽2-残影消失","1","0","0","0","0","3","2","0","0","2","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000120","嘲讽3-移动","1","0","0","0","0","0","1","0","2","3","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000121","嘲讽3-攻击动作","0","1","0","8","1100","0","0","0","2","3","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000122","嘲讽3-受击特效上","2","1","300","0","0","0","0","0","0","3","255","0","0","5","0","1","geffect/skill/mt3_zs_3/mt3_zs_3_","1","mt3-zs-chaofeng-sj","0","0","200","0","0","0","0","1"
"21000123","嘲讽3-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","0","0","1","","1","","0","0","200","0","0","0","0","1"
"21000124","嘲讽3-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"21000125","嘲讽3-残影消失","1","0","0","0","0","3","2","0","0","3","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000140","嘲讽4-现身","6","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600100","无边定罪神圣伤害-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600101","无边定罪神圣伤害-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/nvercun/feihuazhaiye","0","mt3-sq-wubiandingzui-sj2","0","0","200","0","0","0","0","1"
"16600102","无边定罪神圣伤害-受击结算","4","1","900","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1100","200","0","0","0","0","1"
"16600200","无边定罪神圣伤害-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600201","无边定罪神圣伤害-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/nvercun/yixiaoqingcheng","0","mt3-sq-wubiandingzui-sj2","0","0","200","0","0","0","0","1"
"16600202","无边定罪神圣伤害-受击结算","4","1","900","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1100","200","0","0","0","0","1"
"16600300","无边定罪神圣伤害-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600301","无边定罪神圣伤害-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/nvercun/guanxinjing","0","mt3-sq-wubiandingzui-sj2","0","0","200","0","0","0","0","1"
"16600302","无边定罪神圣伤害-受击结算","4","1","900","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1100","200","0","0","0","0","1"
"16600400","三花聚顶1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600401","三花聚顶1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/nvercun/huanhualing","0","mt3-ms-zhiliaodaoyan-sj","0","0","200","0","0","0","0","1"
"16600402","三花聚顶1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"16600500","三花聚顶1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600501","三花聚顶1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/nvercun/jinghuayin","0","mt3-ms-zhiliaodaoyan-sj","0","0","200","0","0","0","0","1"
"16600502","三花聚顶1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"16600700","三花聚顶1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600701","三花聚顶1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/nvercun/jinghuashuiyue","0","mt3-ms-zhiliaodaoyan-sj","0","0","200","0","0","0","0","1"
"16600702","三花聚顶1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"16600703","天地同寿虚弱休息","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16600313","慑魄吸血-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","800","200","0","0","0","0","1"
"16600314","魔音摄魂1-变身","5","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600315","魔音摄魂1-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600316","魔音摄魂1-施法特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","mt3-dly-chanraogenxu-gj","0","0","200","0","0","0","0","1"
"16600317","魔音摄魂1-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","","0","0","200","0","0","0","0","1"
"16600318","魔音摄魂1-受击结算","4","1","1600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1800","200","0","0","0","0","1"
"16600319","魔音摄魂1-恢复变身","5","1","1900","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600320","魔音摄魂-虚弱结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16600321","含情脉脉1-变身","5","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600322","含情脉脉1-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600323","含情脉脉1-施法特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","mt3-dly-chanraogenxu-gj","0","0","200","0","0","0","0","1"
"16600324","含情脉脉1-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","","0","0","200","0","0","0","0","1"
"16600325","含情脉脉1-受击结算","4","1","1600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1800","200","0","0","0","0","1"
"16600326","含情脉脉1-恢复变身","5","1","1900","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600327","含情脉脉-虚弱结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16600328","天罗地网1-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600329","天罗地网1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","mt3-ms-shenshengxinxing-sj","0","0","200","0","0","0","0","1"
"16600330","天罗地网1-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"16600331","天罗地网2-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","mt3-ms-shenshengxinxing-sj","0","0","200","0","0","0","0","1"
"16600332","天罗地网2-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"16600333","天罗地网3-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","mt3-ms-shenshengxinxing-sj","0","0","200","0","0","0","0","1"
"16600334","天罗地网3-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"16600335","天罗地网4-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","mt3-ms-shenshengxinxing-sj","0","0","200","0","0","0","0","1"
"16600336","天罗地网4-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"16600337","天罗地网5-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","mt3-ms-shenshengxinxing-sj","0","0","200","0","0","0","0","1"
"16600338","天罗地网5-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"16600339","天罗地网6-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","mt3-ms-shenshengxinxing-sj","0","0","200","0","0","0","0","1"
"16600340","天罗地网6-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"16600341","姐妹同心-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600342","姐妹同心-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","mt3-sq-shengguangxili-sj","0","0","200","0","0","0","0","1"
"16600343","姐妹同心-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2","","0","0","200","0","0","0","0","1"
"16600344","姐妹同心-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"16600345","幻境术-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16600346","幻境术-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16600347","幻境术-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16600348","幻境术-受击结算","4","1","1600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1800","200","0","0","0","0","1"
"20711400","五行八卦掌-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"20711401","五行八卦掌-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"20711402","五行八卦掌-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc-chongwu/Cc.shaneyoubao1","0","CW-bileijipo","0","0","200","0","0","0","0","1"
"20711403","五行八卦掌-结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"20711404","五行八卦掌-返回","1","0","0","0","0","2","2","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"30800500","瞬击-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc8-yg/jujiteixao","0","","0","0","200","0","0","0","0","1"
"30800501","瞬击-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"30800502","瞬击-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"30800503","瞬击-受击特效下","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","","1","YG-syj","0","0","200","0","0","0","0","1"
"30800504","瞬击-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"30800505","瞬击-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"30900500","瞬法-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"31000500","高级遗志-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"31000501","高级遗志-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"31000502","高级遗志-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/ui/mt_shengji/mt_shengji","0","HS-jinganghufa","0","0","200","0","0","0","0","1"
"31000503","高级遗志-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1600","200","0","0","0","0","1"
"20802600","焚焰-施法动作","0","1","0","9","1200","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"20802601","焚焰-施法特效","2","1","700","0","0","0","0","0","0","0","188","0","0","2","0","0","","0","","0","0","200","0","0","0","0","1"
"20802602","焚焰-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","2","0","0","geffect/skill/acc-chongwu/Cc.baxiongfazhen","0","CW-bahuanfazhen","0","0","200","0","0","0","0","1"
"20802603","焚焰-受击结算","4","1","1150","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1500","200","0","0","0","0","1"
