id,条件ID,动作ID,执行次数,启用AI,外部AI文件,触发时机,策划备注
32083,51041,61021,1,,,2,第33回合灼热
32084,51042,61021,1,,,2,第36回合灼热
32085,51049,61021,1,,,2,第39回合灼热
32086,51050,61021,1,,,2,第42回合灼热
32087,51051,61021,1,,,2,第45回合灼热
32088,51052,61021,1,,,2,第48回合灼热
32089,51053,61021,1,,,2,第51回合灼热
32090,51031,61022,1,,,2,第3回合触电
32091,51032,61022,1,,,2,第6回合触电
32092,51033,61022,1,,,2,第9回合触电
32093,51034,61022,1,,,2,第12回合触电
32094,51035,61022,1,,,2,第15回合触电
32095,51036,61022,1,,,2,第18回合触电
32096,51037,61022,1,,,2,第21回合触电
32097,51038,61022,1,,,2,第24回合触电
32098,51039,61022,1,,,2,第27回合触电
32099,51040,61022,1,,,2,第30回合触电
32100,51041,61022,1,,,2,第33回合触电
32101,51042,61022,1,,,2,第36回合触电
32102,51049,61022,1,,,2,第39回合触电
32103,51050,61022,1,,,2,第42回合触电
32104,51051,61022,1,,,2,第45回合触电
32105,51052,61022,1,,,2,第48回合触电
32106,51053,61022,1,,,2,第51回合触电
32107,51031,61023,1,,,2,第3回合法术防御
32108,51032,61023,1,,,2,第6回合法术防御
32109,51033,61023,1,,,2,第9回合法术防御
32110,51034,61023,1,,,2,第12回合法术防御
32111,51035,61023,1,,,2,第15回合法术防御
32112,51036,61023,1,,,2,第18回合法术防御
32113,51037,61023,1,,,2,第21回合法术防御
32114,51038,61023,1,,,2,第24回合法术防御
32115,51039,61023,1,,,2,第27回合法术防御
32116,51040,61023,1,,,2,第30回合法术防御
32117,51041,61023,1,,,2,第33回合法术防御
32118,51042,61023,1,,,2,第36回合法术防御
32119,51049,61023,1,,,2,第39回合法术防御
32120,51050,61023,1,,,2,第42回合法术防御
32121,51051,61023,1,,,2,第45回合法术防御
32122,51052,61023,1,,,2,第48回合法术防御
32123,51053,61023,1,,,2,第51回合法术防御
32124,41003,61024,1,,,2,第20回合召唤大哥
32125,41005,61025,1,,,2,第30回合召唤大哥
32126,41007,61026,1,,,2,第40回合召唤大哥
32127,41009,61027,1,,,2,第50回合召唤大哥
32128,51026,61028,1,,,2,进入战斗秒杀1人
32129,51054,61029,1,,,2,发现有输出职业
32130,51055,61030,1,,,2,发现有辅助职业
32131,51056,61031,1,,,2,发现有封职业
32132,51057,61032,1,,,9,BOSS死亡召唤
32133,51058,61033,1,,,9,进入第二关
32134,51058,61034,1,,,9,进入第二关
32135,51058,61035,1,,,9,进入第二关
32136,51058,61036,1,,,9,进入第二关
32137,51058,61037,1,,,9,进入第二关
32138,51058,61038,1,,,9,进入第二关
32139,51058,61039,1,,,9,进入第二关
32140,51058,61040,1,,,9,进入第二关
32141,51058,61041,1,,,9,进入第二关
32142,51058,61051,1,,,9,进入第二关
32143,51058,61052,1,,,9,进入第二关
32144,51058,61053,1,,,9,进入第二关
32145,51058,61054,1,,,9,进入第二关
32146,51058,61055,1,,,9,进入第二关
32147,51058,61056,1,,,9,进入第二关
32148,51058,61057,1,,,9,进入第二关
32149,51058,61058,1,,,9,进入第二关
32150,51058,61059,1,,,9,进入第二关
32151,51058,61060,1,,,9,进入第三关
32152,51058,61061,1,,,9,进入第三关
32153,51058,61062,1,,,9,进入第三关
32154,51058,61063,1,,,9,进入第三关
32155,51058,61064,1,,,9,进入第三关
32156,51058,61065,1,,,9,进入第三关
32157,51058,61066,1,,,9,进入第三关
32158,51058,61067,1,,,9,进入第三关
32159,51058,61068,1,,,9,进入第三关
32160,51058,61078,1,,,9,进入第二关
32161,51058,61079,1,,,9,进入第二关
32162,51058,61080,1,,,9,进入第二关
32163,51058,61081,1,,,9,进入第二关
32164,51058,61082,1,,,9,进入第二关
32165,51058,61083,1,,,9,进入第二关
32166,51058,61084,1,,,9,进入第二关
32167,51058,61085,1,,,9,进入第二关
32168,51058,61086,1,,,9,进入第二关
32169,51058,61087,1,,,9,进入第三关
32170,51058,61088,1,,,9,进入第三关
32171,51058,61089,1,,,9,进入第三关
32172,51058,61090,1,,,9,进入第三关
32173,51058,61091,1,,,9,进入第三关
32174,51058,61092,1,,,9,进入第三关
32175,51058,61093,1,,,9,进入第三关
32176,51058,61094,1,,,9,进入第三关
32177,51058,61095,1,,,9,进入第三关
32178,51058,61096,1,,,9,进入第四关
32179,51058,61097,1,,,9,进入第四关
32180,51058,61098,1,,,9,进入第四关
32181,51058,61099,1,,,9,进入第四关
32182,51058,61100,1,,,9,进入第四关
32183,51058,61101,1,,,9,进入第四关
32184,51058,61102,1,,,9,进入第四关
32185,51058,61103,1,,,9,进入第四关
32186,51058,61104,1,,,9,进入第四关
32187,51058,61105,1,,,9,进入第二关
32188,51058,61106,1,,,9,进入第二关
32189,51058,61107,1,,,9,进入第二关
32190,51058,61108,1,,,9,进入第二关
32191,51058,61109,1,,,9,进入第二关
32192,51058,61110,1,,,9,进入第二关
32193,51058,61111,1,,,9,进入第二关
32194,51058,61112,1,,,9,进入第二关
32195,51058,61113,1,,,9,进入第二关
32196,51058,61114,1,,,9,进入第三关
32197,51058,61115,1,,,9,进入第三关
32198,51058,61116,1,,,9,进入第三关
32199,51058,61117,1,,,9,进入第三关
32200,51058,61118,1,,,9,进入第三关
32201,51058,61119,1,,,9,进入第三关
32202,51058,61120,1,,,9,进入第三关
32203,51058,61121,1,,,9,进入第三关
32204,51058,61122,1,,,9,进入第三关
32205,51058,61123,1,,,9,进入第四关
32206,51058,61124,1,,,9,进入第四关
32207,51058,61125,1,,,9,进入第四关
32208,51058,61126,1,,,9,进入第四关
32209,51058,61127,1,,,9,进入第四关
32210,51058,61128,1,,,9,进入第四关
32211,51058,61129,1,,,9,进入第四关
32212,51058,61130,1,,,9,进入第四关
32213,51058,61131,1,,,9,进入第四关
32214,51058,61132,1,,,9,进入第五关
32215,51058,61133,1,,,9,进入第五关
32216,51058,61134,1,,,9,进入第五关
32217,51058,61135,1,,,9,进入第五关
32218,51058,61136,1,,,9,进入第五关
32219,51058,61137,1,,,9,进入第五关
32220,51058,61138,1,,,9,进入第五关
32221,51058,61139,1,,,9,进入第五关
32222,51058,61140,1,,,9,进入第五关
32223,51058,61141,1,,,9,进入第二关
32224,51058,61142,1,,,9,进入第二关
32225,51058,61143,1,,,9,进入第二关
32226,51058,61144,1,,,9,进入第二关
32227,51058,61145,1,,,9,进入第二关
32228,51058,61146,1,,,9,进入第二关
32229,51058,61147,1,,,9,进入第二关
32230,51058,61148,1,,,9,进入第二关
32231,51058,61149,1,,,9,进入第二关
32232,51058,61150,1,,,9,进入第三关
32233,51058,61151,1,,,9,进入第三关
32234,51058,61152,1,,,9,进入第三关
32235,51058,61153,1,,,9,进入第三关
32236,51058,61154,1,,,9,进入第三关
32237,51058,61155,1,,,9,进入第三关
32238,51058,61156,1,,,9,进入第三关
32239,51058,61157,1,,,9,进入第三关
32240,51058,61158,1,,,9,进入第三关
32241,51058,61159,1,,,9,进入第四关
32242,51058,61160,1,,,9,进入第四关
32243,51058,61161,1,,,9,进入第四关
32244,51058,61162,1,,,9,进入第四关
32245,51058,61163,1,,,9,进入第四关
32246,51058,61164,1,,,9,进入第四关
32247,51058,61165,1,,,9,进入第四关
32248,51058,61166,1,,,9,进入第四关
32249,51058,61167,1,,,9,进入第四关
32250,51058,61168,1,,,9,进入第五关
32251,51058,61169,1,,,9,进入第五关
32252,51058,61170,1,,,9,进入第五关
32253,51058,61171,1,,,9,进入第五关
32254,51058,61172,1,,,9,进入第五关
32255,51058,61173,1,,,9,进入第五关
32256,51058,61174,1,,,9,进入第五关
32257,51058,61175,1,,,9,进入第五关
32258,51058,61176,1,,,9,进入第五关
32259,51058,61177,1,,,9,进入第六关
32260,51058,61178,1,,,9,进入第六关
32261,51058,61179,1,,,9,进入第六关
32262,51058,61180,1,,,9,进入第六关
32263,51058,61181,1,,,9,进入第六关
32264,51058,61182,1,,,9,进入第六关
32265,51058,61183,1,,,9,进入第六关
32266,51058,61184,1,,,9,进入第六关
32267,51058,61185,1,,,9,进入第六关
32268,51058,61186,1,,,9,进入第二关
32269,51058,61187,1,,,9,进入第二关
32270,51058,61188,1,,,9,进入第二关
32271,51058,61189,1,,,9,进入第二关
32272,51058,61190,1,,,9,进入第二关
32273,51058,61191,1,,,9,进入第二关
32274,51058,61192,1,,,9,进入第二关
32275,51058,61193,1,,,9,进入第二关
32276,51058,61194,1,,,9,进入第二关
32277,51058,61195,1,,,9,进入第三关
32278,51058,61196,1,,,9,进入第三关
32279,51058,61197,1,,,9,进入第三关
32280,51058,61198,1,,,9,进入第三关
32281,51058,61199,1,,,9,进入第三关
32282,51058,61200,1,,,9,进入第三关
32283,51058,61201,1,,,9,进入第三关
32284,51058,61202,1,,,9,进入第三关
32285,51058,61203,1,,,9,进入第三关
32286,51058,61204,1,,,9,进入第四关
32287,51058,61205,1,,,9,进入第四关
32288,51058,61206,1,,,9,进入第四关
32289,51058,61207,1,,,9,进入第四关
32290,51058,61208,1,,,9,进入第四关
32291,51058,61209,1,,,9,进入第四关
32292,51058,61210,1,,,9,进入第四关
32293,51058,61211,1,,,9,进入第四关
32294,51058,61212,1,,,9,进入第四关
32295,51058,61213,1,,,9,进入第五关
32296,51058,61214,1,,,9,进入第五关
32297,51058,61215,1,,,9,进入第五关
32298,51058,61216,1,,,9,进入第五关
32299,51058,61217,1,,,9,进入第五关
32300,51058,61218,1,,,9,进入第五关
32301,51058,61219,1,,,9,进入第五关
32302,51058,61220,1,,,9,进入第五关
32303,51058,61221,1,,,9,进入第五关
32304,51058,61222,1,,,9,进入第六关
32305,51058,61223,1,,,9,进入第六关
32306,51058,61224,1,,,9,进入第六关
32307,51058,61225,1,,,9,进入第六关
32308,51058,61226,1,,,9,进入第六关
32309,51058,61227,1,,,9,进入第六关
32310,51058,61228,1,,,9,进入第六关
32311,51058,61229,1,,,9,进入第六关
32312,51058,61230,1,,,9,进入第六关
32313,51058,61231,1,,,9,进入第七关
32314,51058,61232,1,,,9,进入第七关
32315,51058,61233,1,,,9,进入第七关
32316,51058,61234,1,,,9,进入第七关
32317,51058,61235,1,,,9,进入第七关
32318,51058,61236,1,,,9,进入第七关
32319,51058,61237,1,,,9,进入第七关
32320,51058,61238,1,,,9,进入第七关
32321,51058,61239,1,,,9,进入第七关
32322,51058,61240,1,,,9,进入第二关
32323,51058,61241,1,,,9,进入第二关
32324,51058,61242,1,,,9,进入第二关
32325,51058,61243,1,,,9,进入第二关
32326,51058,61244,1,,,9,进入第二关
32327,51058,61245,1,,,9,进入第二关
32328,51058,61246,1,,,9,进入第二关
32329,51058,61247,1,,,9,进入第二关
32330,51058,61248,1,,,9,进入第二关
32331,51058,61249,1,,,9,进入第三关
32332,51058,61250,1,,,9,进入第三关
32333,51058,61251,1,,,9,进入第三关
32334,51058,61252,1,,,9,进入第三关
32335,51058,61253,1,,,9,进入第三关
32336,51058,61254,1,,,9,进入第三关
32337,51058,61255,1,,,9,进入第三关
32338,51058,61256,1,,,9,进入第三关
32339,51058,61257,1,,,9,进入第三关
32340,51058,61258,1,,,9,进入第四关
32341,51058,61259,1,,,9,进入第四关
32342,51058,61260,1,,,9,进入第四关
32343,51058,61261,1,,,9,进入第四关
32344,51058,61262,1,,,9,进入第四关
32345,51058,61263,1,,,9,进入第四关
32346,51058,61264,1,,,9,进入第四关
32347,51058,61265,1,,,9,进入第四关
32348,51058,61266,1,,,9,进入第四关
32349,51058,61267,1,,,9,进入第五关
32350,51058,61268,1,,,9,进入第五关
32351,51058,61269,1,,,9,进入第五关
32352,51058,61270,1,,,9,进入第五关
32353,51058,61271,1,,,9,进入第五关
32354,51058,61272,1,,,9,进入第五关
32355,51058,61273,1,,,9,进入第五关
32356,51058,61274,1,,,9,进入第五关
32357,51058,61275,1,,,9,进入第五关
32358,51058,61276,1,,,9,进入第六关
32359,51058,61277,1,,,9,进入第六关
32360,51058,61278,1,,,9,进入第六关
32361,51058,61279,1,,,9,进入第六关
32362,51058,61280,1,,,9,进入第六关
32363,51058,61281,1,,,9,进入第六关
32364,51058,61282,1,,,9,进入第六关
32365,51058,61283,1,,,9,进入第六关
32366,51058,61284,1,,,9,进入第六关
32367,51058,61285,1,,,9,进入第七关
32368,51058,61286,1,,,9,进入第七关
32369,51058,61287,1,,,9,进入第七关
32370,51058,61288,1,,,9,进入第七关
32371,51058,61289,1,,,9,进入第七关
32372,51058,61290,1,,,9,进入第七关
32373,51058,61291,1,,,9,进入第七关
32374,51058,61292,1,,,9,进入第七关
32375,51058,61293,1,,,9,进入第七关
32376,51058,61294,1,,,9,进入第八关
32377,51058,61295,1,,,9,进入第八关
32378,51058,61296,1,,,9,进入第八关
32379,51058,61297,1,,,9,进入第八关
32380,51058,61298,1,,,9,进入第八关
32381,51058,61299,1,,,9,进入第八关
32382,51058,61300,1,,,9,进入第八关
32383,51058,61301,1,,,9,进入第八关
32384,51058,61302,1,,,9,进入第八关
32385,51058,61303,1,,,9,进入第二关
32386,51058,61304,1,,,9,进入第二关
32387,51058,61305,1,,,9,进入第二关
32388,51058,61306,1,,,9,进入第二关
32389,51058,61307,1,,,9,进入第二关
32390,51058,61308,1,,,9,进入第二关
32391,51058,61309,1,,,9,进入第二关
32392,51058,61310,1,,,9,进入第二关
32393,51058,61311,1,,,9,进入第二关
32394,51058,61312,1,,,9,进入第三关
32395,51058,61313,1,,,9,进入第三关
32396,51058,61314,1,,,9,进入第三关
32397,51058,61315,1,,,9,进入第三关
32398,51058,61316,1,,,9,进入第三关
32399,51058,61317,1,,,9,进入第三关
32400,51058,61318,1,,,9,进入第三关
32401,51058,61319,1,,,9,进入第三关
32402,51058,61320,1,,,9,进入第三关
32403,51058,61321,1,,,9,进入第四关
32404,51058,61322,1,,,9,进入第四关
32405,51058,61323,1,,,9,进入第四关
32406,51058,61324,1,,,9,进入第四关
32407,51058,61325,1,,,9,进入第四关
32408,51058,61326,1,,,9,进入第四关
32409,51058,61327,1,,,9,进入第四关
32410,51058,61328,1,,,9,进入第四关
32411,51058,61329,1,,,9,进入第四关
32412,51058,61330,1,,,9,进入第五关
32413,51058,61331,1,,,9,进入第五关
32414,51058,61332,1,,,9,进入第五关
32415,51058,61333,1,,,9,进入第五关
32416,51058,61334,1,,,9,进入第五关
32417,51058,61335,1,,,9,进入第五关
32418,51058,61336,1,,,9,进入第五关
32419,51058,61337,1,,,9,进入第五关
32420,51058,61338,1,,,9,进入第五关
32421,51058,61339,1,,,9,进入第六关
32422,51058,61340,1,,,9,进入第六关
32423,51058,61341,1,,,9,进入第六关
32424,51058,61342,1,,,9,进入第六关
32425,51058,61343,1,,,9,进入第六关
32426,51058,61344,1,,,9,进入第六关
32427,51058,61345,1,,,9,进入第六关
32428,51058,61346,1,,,9,进入第六关
32429,51058,61347,1,,,9,进入第六关
32430,51058,61348,1,,,9,进入第七关
32431,51058,61349,1,,,9,进入第七关
32432,51058,61350,1,,,9,进入第七关
32433,51058,61351,1,,,9,进入第七关
32434,51058,61352,1,,,9,进入第七关
32435,51058,61353,1,,,9,进入第七关
32436,51058,61354,1,,,9,进入第七关
32437,51058,61355,1,,,9,进入第七关
32438,51058,61356,1,,,9,进入第七关
32439,51058,61357,1,,,9,进入第八关
32440,51058,61358,1,,,9,进入第八关
32441,51058,61359,1,,,9,进入第八关
32442,51058,61360,1,,,9,进入第八关
32443,51058,61361,1,,,9,进入第八关
32444,51058,61362,1,,,9,进入第八关
32445,51058,61363,1,,,9,进入第八关
32446,51058,61364,1,,,9,进入第八关
32447,51058,61365,1,,,9,进入第八关
32448,51058,61366,1,,,9,进入第九关
32449,51058,61367,1,,,9,进入第九关
32450,51058,61368,1,,,9,进入第九关
32451,51058,61369,1,,,9,进入第九关
32452,51058,61370,1,,,9,进入第九关
32453,51058,61371,1,,,9,进入第九关
32454,51058,61372,1,,,9,进入第九关
32455,51058,61373,1,,,9,进入第九关
32456,51058,61374,1,,,9,进入第九关
32457,51058,61375,1,,,9,进入第二关
32458,51058,61376,1,,,9,进入第二关
32459,51058,61377,1,,,9,进入第二关
32460,51058,61378,1,,,9,进入第二关
32461,51058,61379,1,,,9,进入第二关
32462,51058,61380,1,,,9,进入第二关
32463,51058,61381,1,,,9,进入第二关
32464,51058,61382,1,,,9,进入第二关
32465,51058,61383,1,,,9,进入第二关
32466,51058,61384,1,,,9,进入第三关
32467,51058,61385,1,,,9,进入第三关
32468,51058,61386,1,,,9,进入第三关
32469,51058,61387,1,,,9,进入第三关
32470,51058,61388,1,,,9,进入第三关
32471,51058,61389,1,,,9,进入第三关
32472,51058,61390,1,,,9,进入第三关
32473,51058,61391,1,,,9,进入第三关
32474,51058,61392,1,,,9,进入第三关
32475,51058,61393,1,,,9,进入第四关
32476,51058,61394,1,,,9,进入第四关
32477,51058,61395,1,,,9,进入第四关
32478,51058,61396,1,,,9,进入第四关
32479,51058,61397,1,,,9,进入第四关
32480,51058,61398,1,,,9,进入第四关
32481,51058,61399,1,,,9,进入第四关
32482,51058,61400,1,,,9,进入第四关
32483,51058,61401,1,,,9,进入第四关
32484,51058,61402,1,,,9,进入第五关
32485,51058,61403,1,,,9,进入第五关
32486,51058,61404,1,,,9,进入第五关
32487,51058,61405,1,,,9,进入第五关
32488,51058,61406,1,,,9,进入第五关
32489,51058,61407,1,,,9,进入第五关
32490,51058,61408,1,,,9,进入第五关
32491,51058,61409,1,,,9,进入第五关
32492,51058,61410,1,,,9,进入第五关
32493,51058,61411,1,,,9,进入第六关
32494,51058,61412,1,,,9,进入第六关
32495,51058,61413,1,,,9,进入第六关
32496,51058,61414,1,,,9,进入第六关
32497,51058,61415,1,,,9,进入第六关
32498,51058,61416,1,,,9,进入第六关
32499,51058,61417,1,,,9,进入第六关
32500,51058,61418,1,,,9,进入第六关
32501,51058,61419,1,,,9,进入第六关
32502,51058,61420,1,,,9,进入第七关
32503,51058,61421,1,,,9,进入第七关
32504,51058,61422,1,,,9,进入第七关
32505,51058,61423,1,,,9,进入第七关
32506,51058,61424,1,,,9,进入第七关
32507,51058,61425,1,,,9,进入第七关
32508,51058,61426,1,,,9,进入第七关
32509,51058,61427,1,,,9,进入第七关
32510,51058,61428,1,,,9,进入第七关
32511,51058,61429,1,,,9,进入第八关
32512,51058,61430,1,,,9,进入第八关
32513,51058,61431,1,,,9,进入第八关
32514,51058,61432,1,,,9,进入第八关
32515,51058,61433,1,,,9,进入第八关
32516,51058,61434,1,,,9,进入第八关
32517,51058,61435,1,,,9,进入第八关
32518,51058,61436,1,,,9,进入第八关
32519,51058,61437,1,,,9,进入第八关
32520,51058,61438,1,,,9,进入第九关
32521,51058,61439,1,,,9,进入第九关
32522,51058,61440,1,,,9,进入第九关
32523,51058,61441,1,,,9,进入第九关
32524,51058,61442,1,,,9,进入第九关
32525,51058,61443,1,,,9,进入第九关
32526,51058,61444,1,,,9,进入第九关
32527,51058,61445,1,,,9,进入第九关
32528,51058,61446,1,,,9,进入第九关
32529,51058,61447,1,,,9,进入最后一关
32530,51058,61448,1,,,9,进入最后一关
32531,51058,61449,1,,,9,进入最后一关
32532,51058,61450,1,,,9,进入最后一关
32533,51058,61451,1,,,9,进入最后一关
32534,51058,61452,1,,,9,进入最后一关
32535,51058,61453,1,,,9,进入最后一关
32536,51058,61454,1,,,9,进入最后一关
32537,51058,61455,1,,,9,进入最后一关
32550,34016,62000,,,,3,检查是否有低于百分50血量的人物
32551,,,,32552@1;32553@1;32554@1;32555@1;32556@1;32557@1;32558@1@1;13100@1,,12,地府助战AI-1
32552,34401,62003,,,,3,地府助战AI-1
32553,34402,62004,,,,3,地府助战AI-1
32554,34403,62005,,,,3,地府助战AI-1
32555,52002,62006,,,,3,我方血量低于80
32556,33042,62007,,,,3,敌方有隐身单位时自动使用幽冥鬼眼
32557,52001,62008,,,,3,敌方六道轮回少于5
32558,52002,62009,,,,3,阎罗令
32559,52001,62010,,,,3,敌方六道轮回少于5-怪物用
32560,33042,62011,,,,3,敌方有隐身单位时自动使用幽冥鬼眼-怪物用
32561,52006,62012,,,,3,己方没有有魔兽之印的单位
32562,52007,62013,,,,3,己方没有有圣灵之甲的单位
32563,52008,62014,,,,3,我方被封3个单位
32564,34019,62015,,,,3,我方没有灵东九天BUFF-怪物
32565,34023,62016,,,,3,我方没有金刚护法BUFF-怪物
32566,52009,62017,1,,,3,我方血量低于百分30-使用四海升平
32567,52000,62018,,,,3,我方死亡单位-使用杨柳甘露
32568,52009,62019,,,,3,我方血量低于百分30-使用普渡众生
32569,52009,62020,,,,3,我方血量低于百分30-使用推气过功
32570,52000,62021,,,,3,我方死亡单位-使用我佛慈悲
32571,51000,62022,1,,,2,星官幽冥使者进战斗对某个玩家进行死亡召唤大招释放
32572,52010,62023,1,,,3,对敌方带有死亡禁锢的单位进行集火
32573,52010,62024,1,,,3,对敌方带有死亡禁锢的单位进行集火
32574,52010,62025,1,,,3,对敌方带有死亡禁锢的单位进行集火-鹰击
32575,52010,62026,1,,,3,对敌方带有死亡禁锢的单位进行集火
32576,52010,62027,1,,,3,对敌方带有死亡禁锢的单位进行集火
32577,52010,62028,1,,,3,对敌方带有死亡禁锢的单位进行集火
32578,52010,62029,1,,,3,对敌方带有死亡禁锢的单位进行集火
32579,52010,62030,1,,,3,对敌方带有死亡禁锢的单位进行集火
32580,52010,62031,1,,,3,对敌方带有死亡禁锢的单位进行集火-狮搏
32581,52010,62032,1,,,3,对敌方带有死亡禁锢的单位进行集火-三昧真火
32582,52010,62033,1,,,3,对敌方带有死亡禁锢的单位进行集火-月刃
32583,52010,62034,1,,,3,对敌方带有死亡禁锢的单位进行集火-壁垒击破
32584,52010,62035,1,,,3,对敌方带有死亡禁锢的单位进行集火-上古灵符
32585,52010,62036,1,,,3,对敌方带有死亡禁锢的单位进行集火-破甲术
32586,52009,62037,1,,,3,我方血量低于百分30-使用自在心法
32587,52009,62038,1,,,3,我方血量低于百分30-使用一元复始
32588,52011,62039,1,,,3,我方死亡单位大于等于7-使用慈航普度
32589,52012,62040,,,,2,有大唐官府逃跑-门派闯关
32590,52013,62041,,,,2,有方寸山逃跑-门派闯关
32591,52014,62042,,,,2,有狮驼岭逃跑-门派闯关
32592,52015,62043,,,,2,有阴曹地府逃跑-门派闯关
32593,52016,62044,,,,2,有龙宫逃跑-门派闯关
32594,52017,62045,,,,2,有普陀山逃跑-门派闯关
32595,52018,62046,,,,2,有魔王寨逃跑-门派闯关
32596,52019,62047,,,,2,有月宫逃跑-门派闯关
32597,52020,62048,,,,2,有化生寺逃跑-门派闯关
32598,52021,62049,,,,2,大唐官府首席—第五回合逃跑
32599,52022,62050,,,,2,方寸山首席—第五回合逃跑
32600,52023,62051,,,,2,狮驼岭首席—第五回合逃跑
32601,52024,62052,,,,2,阴曹地府首席—第五回合逃跑
32602,52025,62053,,,,2,龙宫首席—第五回合逃跑
32603,52026,62054,,,,2,普陀山首席—第五回合逃跑
32604,52027,62055,,,,2,魔王寨首席—第五回合逃跑
32605,52028,62056,,,,2,月宫首席—第五回合逃跑
32606,52029,62057,,,,2,化生寺首席—第五回合逃跑
32607,52030,62058,,,,2,大唐官府首席—召唤
32608,52031,62059,,,,2,方寸山首席—召唤
32609,52032,62060,,,,2,狮驼岭首席—召唤
32610,52033,62061,,,,2,阴曹地府首席—召唤
32611,52034,62062,,,,2,龙宫首席—召唤
32612,52035,62063,,,,2,普陀山首席—召唤
32613,52036,62064,,,,2,魔王寨首席—召唤
32614,52037,62065,,,,2,月宫首席—召唤
32615,52038,62066,,,,2,化生寺首席—召唤
32616,52039,62067,,,,2,辅助少于1个则进行全体封印
32617,34007,62068,,,,2,敌方没被控制的单位
32618,40093,62069,1,,,3,第一回合-破血狂攻
32619,52047,62070,,,,3,我方被封印数量大于1-使用水清决
32620,35002,62071,1,,,3,第二回合使用野兽
32621,35003,62071,1,,,3,第三回合使用野兽
32622,35001,62071,1,,,3,第一回合使用野兽
32623,41015,60205,99,,,3,我方被封4个单位-使用晶清决
32624,51054,64004,1,,,2,物理超过3个 使用河东狮吼
32625,51055,64005,1,,,2,法系超过3个 使用罗汉金钟
35000,,,,35001@1;35002@1;35003@1;35004@1;35005@1;35006@1;35007@1;35008@1;35009@1;35010@1;35011@1;35012@1;35013@1,,12,大唐-怪物AI
35001,51031,63000,1,,,3,大唐-第8回合，使用万剑归一
35002,51032,63000,1,,,3,大唐-第16回合，使用万剑归一
35003,51033,63000,1,,,3,大唐-第24回合，使用万剑归一
35004,51034,63000,1,,,3,大唐-第32回合，使用万剑归一
35005,51035,63000,1,,,3,大唐-第40回合，使用万剑归一
35006,51036,63000,1,,,3,大唐-第48回合，使用万剑归一
35007,51037,63000,1,,,3,大唐-第56回合，使用万剑归一
35008,51038,63000,1,,,3,大唐-第64回合，使用万剑归一
35009,51039,63000,1,,,3,大唐-第72回合，使用万剑归一
35010,51040,63000,1,,,3,大唐-第80回合，使用万剑归一
35011,51041,63000,1,,,3,大唐-第88回合，使用万剑归一
35012,51042,63000,1,,,3,大唐-第96回合，使用万剑归一
35013,34003,63001,,,,3,血量高于50%-使用横扫千军
35100,,,,35101@1;35102@1;35103@1;35104@1;35105@1;35106@1;35107@1;35108@1,,12,化生-怪物AI
35101,35001,64001,1,,,3,第一回合-释放金刚护法
35102,52063,64002,,,,3,我方死亡单位-使用我佛慈悲-70%概率
35103,52058,64007,,,,3,我方血量低于50%-使用推气过功
35104,52056,64001,,,,3,我方没有金刚护法BUFF-怪物-40%概率释放
35105,41015,60205,99,,,3,我方被封4个单位-使用晶清决
35106,52047,62070,,,,3,我方被封印数量大于1-使用水清决
35107,52054,67305,,,,3,我方没罗汉-概率释放10%大于4回合
35108,52055,64006,,,,3,敌方没有碎甲术-概率使用10%
35200,,,,35201@1;35202@1;35203@1;35204@1;35205@1;35206@1;35207@1;35208@1;35209@1;35210@1;35211@1;35212@1;35213@1;35214@1;35215@1;35216@1,,12,方寸-怪物AI
35201,51031,65000,1,,,3,方寸-第8回合，使用幻音古钟
35202,51032,65000,1,,,3,方寸-第16回合，使用幻音古钟
35203,51033,65000,1,,,3,方寸-第24回合，使用幻音古钟
35204,51034,65000,1,,,3,方寸-第32回合，使用幻音古钟
35205,51035,65000,1,,,3,方寸-第40回合，使用幻音古钟
35206,51036,65000,1,,,3,方寸-第48回合，使用幻音古钟
35207,51037,65000,1,,,3,方寸-第56回合，使用幻音古钟
35208,51038,65000,1,,,3,方寸-第64回合，使用幻音古钟
35209,51039,65000,1,,,3,方寸-第72回合，使用幻音古钟
35210,51040,65000,1,,,3,方寸-第80回合，使用幻音古钟
35211,51041,65000,1,,,3,方寸-第88回合，使用幻音古钟
35212,51042,65000,1,,,3,方寸-第96回合，使用幻音古钟
35213,34904,65001,,,,3,敌方被控制超过4个-使用五雷咒
35214,34007,65002,,,,3,敌方没被控制的单位少于1-使用失心符
35215,34006,65003,,,,3,敌方没被控制的单位少于3-使用定身符
35216,52061,62072,,,,3,6回合以后使用-笑里藏刀10%
35300,,,,35301@1;35302@1;35303@1;35304@1;35305@1;35306@1;35307@1;35308@1;35309@1;35310@1;35311@1;35312@1;35313@1;35314@1;35315@1,,12,龙宫-怪物AI
35301,51031,66000,1,,,3,龙宫-第8回合，使用魔狼滔天
35302,51032,66000,1,,,3,龙宫-第16回合，使用魔狼滔天
35303,51033,66000,1,,,3,龙宫-第24回合，使用魔狼滔天
35304,51034,66000,1,,,3,龙宫-第32回合，使用魔狼滔天
35305,51035,66000,1,,,3,龙宫-第40回合，使用魔狼滔天
35306,51036,66000,1,,,3,龙宫-第48回合，使用魔狼滔天
35307,51037,66000,1,,,3,龙宫-第56回合，使用魔狼滔天
35308,51038,66000,1,,,3,龙宫-第64回合，使用魔狼滔天
35309,51039,66000,1,,,3,龙宫-第72回合，使用魔狼滔天
