"id","活动类型","备注","任务类型","类型下组id","后置任务","接任务npcid","任务栏任务名称","任务名称","任务目的","任务描述","追踪显示任务名","追踪描述","寻路跳转","是否自动完成","提交任务NPC","是否可任性","公会求助","世界求助","任务栏任务名称（交）","任务名称（交）","任务目的（交）","任务描述（交）","追踪显示任务名（交）","追踪描述（交）","接任务对话","目标NPC对话","交任务对话","任务完成后提示","奖励","匹配奖励方式","分级奖励","任务难度"
"1980005","1980000","运镖任务-上交","4","46","","260013","运镖任务","镖银•上交($Number$/$Number1$)","<T t=""将追回的镖银送给"" c=""ff8c5e2a""></T><T t=""空度禅师"" c=""FF02972C""></T>","<T t=""把追回的镖银上交给"" c=""ff8c5e2a""></T><T t=""空度禅师"" c=""FF02972C""></T><T t=""概率获得高级押镖宝箱"" c=""ff8c5e2a""></T>","镖银•上交($Number$/$Number1$)","<T t=""将追回的"" c=""fffff2df""></T><T t=""镖银"" c=""ff00ff00""></T><T t=""上交给"" c=""fffff2df""></T><T t=""空度禅师"" c=""ff00ff00""></T>","1","0","11@13104,12@13104,13@13104,14@13104,15@13104,16@13104,17@13104,18@13104,19@13104,21@13104,24@13104,25@13104,22@13106","0","","","镖银•上交($Number$/$Number1$)","镖银•上交($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","追回镖银($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","25","","26","193440","7118","","","1"
"1980006","1980000","运镖任务-上交","4","46","","260013","运镖任务","镖银•上交($Number$/$Number1$)","<T t=""将追回的镖银送给"" c=""ff8c5e2a""></T><T t=""东海龙王"" c=""FF02972C""></T>","<T t=""把追回的镖银上交给"" c=""ff8c5e2a""></T><T t=""东海龙王"" c=""FF02972C""></T><T t=""概率获得高级押镖宝箱"" c=""ff8c5e2a""></T>","镖银•上交($Number$/$Number1$)","<T t=""将追回的"" c=""fffff2df""></T><T t=""镖银"" c=""ff00ff00""></T><T t=""上交给"" c=""fffff2df""></T><T t=""东海龙王"" c=""ff00ff00""></T>","1","0","11@13104,12@13104,13@13104,14@13104,15@13104,16@13104,17@13104,18@13104,19@13104,21@13104,24@13104,25@13104,22@13107","0","","","镖银•上交($Number$/$Number1$)","镖银•上交($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","追回镖银($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","25","","26","193440","7118","","","1"
"1980007","1980000","运镖任务-上交","4","46","","260013","运镖任务","镖银•上交($Number$/$Number1$)","<T t=""将追回的镖银送给"" c=""ff8c5e2a""></T><T t=""嫦娥仙子"" c=""FF02972C""></T>","<T t=""把追回的镖银上交给"" c=""ff8c5e2a""></T><T t=""嫦娥仙子"" c=""FF02972C""></T><T t=""概率获得高级押镖宝箱"" c=""ff8c5e2a""></T>","镖银•上交($Number$/$Number1$)","<T t=""将追回的"" c=""fffff2df""></T><T t=""镖银"" c=""ff00ff00""></T><T t=""上交给"" c=""fffff2df""></T><T t=""嫦娥仙子"" c=""ff00ff00""></T>","1","0","11@13104,12@13104,13@13104,14@13104,15@13104,16@13104,17@13104,18@13104,19@13104,21@13104,24@13104,25@13104,22@13108","0","","","镖银•上交($Number$/$Number1$)","镖银•上交($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","追回镖银($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","25","","26","193440","7118","","","1"
"1980008","1980000","运镖任务-上交","4","46","","260013","运镖任务","镖银•上交($Number$/$Number1$)","<T t=""将追回的镖银送给"" c=""ff8c5e2a""></T><T t=""观音娘娘"" c=""FF02972C""></T>","<T t=""把追回的镖银上交给"" c=""ff8c5e2a""></T><T t=""观音娘娘"" c=""FF02972C""></T><T t=""概率获得高级押镖宝箱"" c=""ff8c5e2a""></T>","镖银•上交($Number$/$Number1$)","<T t=""将追回的"" c=""fffff2df""></T><T t=""镖银"" c=""ff00ff00""></T><T t=""上交给"" c=""fffff2df""></T><T t=""观音娘娘"" c=""ff00ff00""></T>","1","0","11@13104,12@13104,13@13104,14@13104,15@13104,16@13104,17@13104,18@13104,19@13104,21@13104,24@13104,25@13104,22@13109","0","","","镖银•上交($Number$/$Number1$)","镖银•上交($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","追回镖银($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","25","","26","193440","7118","","","1"
"1980009","1980000","运镖任务-上交","4","46","","260013","运镖任务","镖银•上交($Number$/$Number1$)","<T t=""将追回的镖银送给"" c=""ff8c5e2a""></T><T t=""大大王"" c=""FF02972C""></T>","<T t=""把追回的镖银上交给"" c=""ff8c5e2a""></T><T t=""大大王"" c=""FF02972C""></T><T t=""概率获得高级押镖宝箱"" c=""ff8c5e2a""></T>","镖银•上交($Number$/$Number1$)","<T t=""将追回的"" c=""fffff2df""></T><T t=""镖银"" c=""ff00ff00""></T><T t=""上交给"" c=""fffff2df""></T><T t=""大大王"" c=""ff00ff00""></T>","1","0","11@13104,12@13104,13@13104,14@13104,15@13104,16@13104,17@13104,18@13104,19@13104,21@13104,24@13104,25@13104,22@13110","0","","","镖银•上交($Number$/$Number1$)","镖银•上交($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","追回镖银($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","25","","26","193440","7118","","","1"
"1980010","1980000","运镖任务-上交","4","46","","260013","运镖任务","镖银•上交($Number$/$Number1$)","<T t=""将追回的镖银送给"" c=""ff8c5e2a""></T><T t=""牛魔王"" c=""FF02972C""></T>","<T t=""把追回的镖银上交给"" c=""ff8c5e2a""></T><T t=""牛魔王"" c=""FF02972C""></T><T t=""概率获得高级押镖宝箱"" c=""ff8c5e2a""></T>","镖银•上交($Number$/$Number1$)","<T t=""将追回的"" c=""fffff2df""></T><T t=""镖银"" c=""ff00ff00""></T><T t=""上交给"" c=""fffff2df""></T><T t=""牛魔王"" c=""ff00ff00""></T>","1","0","11@13104,12@13104,13@13104,14@13104,15@13104,16@13104,17@13104,18@13104,19@13104,21@13104,24@13104,25@13104,22@13111","0","","","镖银•上交($Number$/$Number1$)","镖银•上交($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","追回镖银($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","25","","26","193440","7118","","","1"
"1980011","1980000","运镖任务-上交","4","46","","260013","运镖任务","镖银•上交($Number$/$Number1$)","<T t=""将追回的镖银送给"" c=""ff8c5e2a""></T><T t=""地藏王"" c=""FF02972C""></T>","<T t=""把追回的镖银上交给"" c=""ff8c5e2a""></T><T t=""地藏王"" c=""FF02972C""></T><T t=""概率获得高级押镖宝箱"" c=""ff8c5e2a""></T>","镖银•上交($Number$/$Number1$)","<T t=""将追回的"" c=""fffff2df""></T><T t=""镖银"" c=""ff00ff00""></T><T t=""上交给"" c=""fffff2df""></T><T t=""地藏王"" c=""ff00ff00""></T>","1","0","11@13104,12@13104,13@13104,14@13104,15@13104,16@13104,17@13104,18@13104,19@13104,21@13104,24@13104,25@13104,22@13112","0","","","镖银•上交($Number$/$Number1$)","镖银•上交($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","追回镖银($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","25","","26","193440","7118","","","1"
"1950001","1950000","每日领取礼物","1","10","","161536","膜拜任务","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第一的大佬！"" c=""ffF08080""></T><T t=""$NPCName$"" c=""ffFFA500""></T><T t=""膜拜他的英姿！"" c=""ffF08080""></T>","<T t=""找到排行榜第一的大佬！"" c=""ffF08080""></T><T t=""$NPCName$"" c=""ffFFA500""></T><T t=""膜拜他的英姿！"" c=""ffF08080""></T>","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第一的大佬！"" c=""ffF08080""></T><T t=""$NPCName$"" c=""ffFFA500""></T><T t=""膜拜他的英姿！"" c=""ffF08080""></T>","1","1","","0","","","膜拜任务-瞻仰($Number$/$Number1$)","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第一的大佬！"" c=""ffF08080""></T><T t=""$NPCName$"" c=""ffFFA500""></T><T t=""膜拜他的英姿！"" c=""ffF08080""></T>","<T t=""找到排行榜第一的大佬！"" c=""ffF08080""></T><T t=""$NPCName$"" c=""ffFFA500""></T><T t=""膜拜他的英姿！"" c=""ffF08080""></T>","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第一的大佬！"" c=""ffF08080""></T><T t=""$NPCName$"" c=""ffFFA500""></T><T t=""膜拜他的英姿！"" c=""ffF08080""></T>","","40","","","","","","1"
"1250001","1250000","膜拜任务","1","12","","0","膜拜任务","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第一的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","<T t=""找到排行榜第一的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第一的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","1","1","","0","","","膜拜任务-瞻仰($Number$/$Number1$)","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第一的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","<T t=""找到排行榜第一的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第一的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","","40","","","","","","1"
"1260001","1260000","膜拜任务","1","13","","0","膜拜任务","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第二的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","<T t=""找到排行榜第二的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第二的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","1","1","","0","","","膜拜任务-瞻仰($Number$/$Number1$)","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第二的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","<T t=""找到排行榜第二的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第二的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","","40","","","","","","1"
"1270001","1270000","膜拜任务","1","14","","0","膜拜任务","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第三的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","<T t=""找到排行榜第三的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第三的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","1","1","","0","","","膜拜任务-瞻仰($Number$/$Number1$)","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第三的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","<T t=""找到排行榜第三的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","膜拜任务-瞻仰($Number$/$Number1$)","<T t=""找到排行榜第三的大佬！"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""膜拜他的英姿！"" c=""ff5f3e22""></T>","","40","","","","","","1"
"1240001","1240000","经验环拜访","1","1","","1","经验环","经验环•拜访($Number$/$Number1$)","<T t=""拜访给"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T>","<T t=""帮陆萧然拜访给"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""这个可是讨好他的好机会啊"" c=""ff8c5e2a""></T>","经验环•拜访($Number$/$Number1$)","<T t=""帮陆萧然拜访给"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T>","1","1","","0","","","经验环-拜访($Number$/$Number1$)","经验环-拜访($Number$/$Number1$)","<T t=""拜访给"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""帮陆萧然拜访给"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""这个可是他的好机会啊"" c=""ff5f3e22""></T>","经验环-拜访($Number$/$Number1$)","<T t=""帮陆萧然拜访给"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","1","2","","193124","","","","1"
"1240002","1240000","经验环寻物-炼药","4","3","","1","经验环","经验环•炼药($Number$/$Number1$)","<T t=""去找个"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""来"" c=""ff8c5e2a""></T>","<T t=""帮陆萧然找个"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""来"" c=""ff8c5e2a""></T><T t=""(拥有$Number2$/$Number3$)"" c=""FF02972C""></T><T t="""" c=""ff8c5e2a""></T>","经验环•炼药($Number$/$Number1$)","<T t=""陆萧然让你寻个"" c=""fffff2df""></T><T t=""$ItemName$"" c=""ff00ff00""></T><T t=""来"" c=""fffff2df""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff00ff00""></T><T t=""上交高于$Number4$品质，"" c=""ffffff00""></T><T t=""通过炼药获得。"" c=""fffff2df""></T>","1","0","11@161403,12@161403,13@161403,14@161403,15@161403,16@161403,17@161403,18@161403,19@161403,20@161403,21@161403,22@161403,23@161403,24@161403,25@161403","0","","","经验环-寻物($Number$/$Number1$)","经验环-寻物($Number$/$Number1$)","<T t=""去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T>","<T t=""陆萧然让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""用来补充你的日常消耗"" c=""ff5f3e22""></T>","经验环-寻物($Number$/$Number1$)","<T t=""陆萧然让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T>","7","","8","193124","","","","1"
"1240003","1240000","经验环寻物-烹饪","4","4","","1","经验环","经验环•烹饪($Number$/$Number1$)","<T t=""去找个"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""来"" c=""ff8c5e2a""></T>","<T t=""帮陆萧然找个"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""来"" c=""ff8c5e2a""></T><T t=""(拥有$Number2$/$Number3$)"" c=""FF02972C""></T><T t="""" c=""ff8c5e2a""></T>","经验环•烹饪($Number$/$Number1$)","<T t=""陆萧然让你寻个"" c=""fffff2df""></T><T t=""$ItemName$"" c=""ff00ff00""></T><T t=""来"" c=""fffff2df""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff00ff00""></T><T t=""上交高于$Number4$品质，"" c=""ffffff00""></T><T t=""通过烹饪获得。"" c=""fffff2df""></T>","1","0","11@161403,12@161403,13@161403,14@161403,15@161403,16@161403,17@161403,18@161403,19@161403,20@161403,21@161403,22@161403,23@161403,24@161403,25@161403","0","","","经验环-寻物($Number$/$Number1$)","经验环-寻物($Number$/$Number1$)","<T t=""去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T>","<T t=""陆萧然让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""用来补充你的日常消耗"" c=""ff5f3e22""></T>","经验环-寻物($Number$/$Number1$)","<T t=""陆萧然让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T>","7","","8","193124","","","","1"
"1240004","1240000","经验环寻物-环装","4","54","","1","经验环","经验环•寻物($Number$/$Number1$)","<T t=""去找个"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""来"" c=""ff8c5e2a""></T>","<T t=""帮陆萧然找个"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""来"" c=""ff8c5e2a""></T><T t=""(拥有$Number2$/$Number3$)"" c=""FF02972C""></T>","经验环•寻物($Number$/$Number1$)","<T t=""找个"" c=""fffff2df""></T><T t=""$ItemName$"" c=""ff00ff00""></T><T t=""来"" c=""fffff2df""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff00ff00""></T><T t=""打造或在兵器铺购买。"" c=""fffff2df""></T>","1","0","11@161403,12@161403,13@161403,14@161403,15@161403,16@161403,17@161403,18@161403,19@161403,20@161403,21@161403,22@161403,23@161403,24@161403,25@161403","0","","","经验环-寻物($Number$/$Number1$)","经验环-寻物($Number$/$Number1$)","<T t=""去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T>","<T t=""陆萧然让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""用来补充你的日常消耗"" c=""ff5f3e22""></T>","经验环-寻物($Number$/$Number1$)","<T t=""陆萧然让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T>","7","","8","193124","","","","1"
"1240005","1240000","经验环收集-宠物","5","1","","1","经验环","经验环•寻宠($Number$/$Number1$)","<T t=""需求"" c=""ff8c5e2a""></T><T t=""$PetName$"" c=""FF02972C""></T>","<T t=""购买一只"" c=""ff8c5e2a""></T><T t=""$PetName$"" c=""FF02972C""></T><T t=""(拥有$Number2$/$Number3$)"" c=""FF02972C""></T><T t=""可前往花香香处购买。"" c=""ff8c5e2a""></T>","经验环•寻宠($Number$/$Number1$)","<T t=""购买一只"" c=""fffff2df""></T><T t=""$PetName$"" c=""ff00ff00""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff00ff00""></T><T t=""花香香处购买。"" c=""fffff2df""></T>","1","0","11@161403,12@161403,13@161403,14@161403,15@161403,16@161403,17@161403,18@161403,19@161403,20@161403,21@161403,22@161403,23@161403,24@161403,25@161403","0","","","经验环-捉宠($Number$/$Number1$)","经验环-捉宠($Number$/$Number1$)","<T t=""去购买或去挂机场景捉"" c=""ff5f3e22""></T><T t=""$PetName$"" c=""ff005b0f""></T>","<T t=""陆萧然让你去购买或去挂机场景捉"" c=""ff5f3e22""></T><T t=""$PetName$"" c=""ff005b0f""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""整天找这找那的你是有多穷啊！"" c=""ff5f3e22""></T>","经验环-捉宠($Number$/$Number1$)","<T t=""陆萧然让你去购买或去挂机场景捉"" c=""ff5f3e22""></T><T t=""$PetName$"" c=""ff005b0f""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T>","7","","8","193125","","","","1"
"1240006","1240000","经验环挑战任务","7","77","","1","经验环","经验环•切磋($Number$/$Number1$)","<T t=""快去消灭"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""它又在到处捣乱"" c=""ff8c5e2a""></T><T t=""谋害过往行人"" c=""ff8c5e2a""></T>","<T t=""去挑战"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""来"" c=""ff8c5e2a""></T><T t=""证明自己"" c=""ff8c5e2a""></T>","经验环•切磋($Number$/$Number1$)","<T t=""去挑战"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""来证明自己，"" c=""fffff2df""></T><T t=""加油！"" c=""fffff2df""></T>","1","1","","0","","","经验环-挑战($Number$/$Number1$)","经验环-挑战($Number$/$Number1$)","<T t=""去挑战"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""证明自己"" c=""ff5f3e22""></T>","<T t=""去挑战"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""证明自己"" c=""ff5f3e22""></T>","经验环-挑战($Number$/$Number1$)","<T t=""去挑战"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""证明自己"" c=""ff5f3e22""></T>","7","","8","193124","","","","1"
"1240007","1240000","经验环挑战任务","7","78","","1","经验环","经验环•切磋($Number$/$Number1$)","<T t=""快去消灭"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""它又在到处捣乱"" c=""ff8c5e2a""></T><T t=""谋害过往行人"" c=""ff8c5e2a""></T>","<T t=""去挑战"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""来"" c=""ff8c5e2a""></T><T t=""证明自己"" c=""ff8c5e2a""></T>","经验环•切磋($Number$/$Number1$)","<T t=""去挑战"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""来证明自己，"" c=""fffff2df""></T><T t=""加油！"" c=""fffff2df""></T>","1","1","","0","","","经验环-挑战($Number$/$Number1$)","经验环-挑战($Number$/$Number1$)","<T t=""去挑战"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""证明自己"" c=""ff5f3e22""></T>","<T t=""去挑战"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""证明自己"" c=""ff5f3e22""></T>","经验环-挑战($Number$/$Number1$)","<T t=""去挑战"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""证明自己"" c=""ff5f3e22""></T>","7","","8","193124","","","","1"
