ID,备注,战斗AI类型,底图,背景音乐,战斗录像类型,战斗等级,战场环境,战场AI,奖励ID,战斗胜利判定,战斗失败不掉耐久,助战,怪物数量,站位配置ID,点1,点2,点3,点4,点5,点6,点7,点8,点9,点10,点11,点12,点13,点14,点15,点16,点17,点18,点19,点20,点21,点22,点23,点24,点25,点26,点27,点28,站位随机,pve自动取消战斗,死亡提醒显示,
3945,科举官员3星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,39117@7;39118@7;39119@7;39120@7;39121@8;39122@8;39123@8;39124@8;39125@8;39126@8;39127@8;39128@8;39129@8,16;17;18;19;20;21;22;23;24,,1,
3946,科举官员4星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,39130@7;39131@7;39132@7;39133@7;39134@8;39135@8;39136@8;39137@8;39138@8;39139@8;39140@8;39141@8;39142@8,16;17;18;19;20;21;22;23;24,,1,
3947,科举官员5星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,39143@7;39144@7;39145@7;39146@7;39147@8;39148@8;39149@8;39150@8;39151@8;39152@8;39153@8;39154@8;39155@8,16;17;18;19;20;21;22;23;24,,1,
3948,科举官员6星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,39156@7;39157@7;39158@7;39159@7;39160@8;39161@8;39162@8;39163@8;39164@8;39165@8;39166@8;39167@8;39168@8,16;17;18;19;20;21;22;23;24,,1,
3949,科举官员7星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,39169@7;39170@7;39171@7;39172@7;39173@8;39174@8;39175@8;39176@8;39177@8;39178@8;39179@8;39180@8;39181@8,16;17;18;19;20;21;22;23;24,,1,
3950,商业大亨1星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,39182@7;39183@7;39184@7;39185@7;39186@8;39187@8;39188@8;39189@8;39190@8;39191@8;39192@8;39193@8;39194@8,16;17;18;19;20;21;22;23;24,,1,
3951,商业大亨2星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,39195@7;39196@7;39197@7;39198@7;39199@8;39200@8;39201@8;39202@8;39203@8;39204@8;39205@8;39206@8;39207@8,16;17;18;19;20;21;22;23;24,,1,
3952,商业大亨3星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,39208@7;39209@7;39210@7;39211@7;39212@8;39213@8;39214@8;39215@8;39216@8;39217@8;39218@8;39219@8;39220@8,16;17;18;19;20;21;22;23;24,,1,
3953,商业大亨4星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,39221@7;39222@7;39223@7;39224@7;39225@8;39226@8;39227@8;39228@8;39229@8;39230@8;39231@8;39232@8;39233@8,16;17;18;19;20;21;22;23;24,,1,
3954,商业大亨5星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,39234@7;39235@7;39236@7;39237@7;39238@8;39239@8;39240@8;39241@8;39242@8;39243@8;39244@8;39245@8;39246@8,16;17;18;19;20;21;22;23;24,,1,
3955,商业大亨6星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,39247@7;39248@7;39249@7;39250@7;39251@8;39252@8;39253@8;39254@8;39255@8;39256@8;39257@8;39258@8;39259@8,16;17;18;19;20;21;22;23;24,,1,
3956,商业大亨7星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,39260@7;39261@7;39262@7;39263@7;39264@8;39265@8;39266@8;39267@8;39268@8;39269@8;39270@8;39271@8;39272@8,16;17;18;19;20;21;22;23;24,,1,
3957,驯兽高手1星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,39272@7;39274@7;39275@7;39276@7;39277@8;39278@8;39279@8;39280@8;39281@8;39282@8;39283@8;39284@8;39285@8,16;17;18;19;20;21;22;23;24,,1,
