编号,类型,部件ID,显示名,功能说明,道具名颜色,颜色品质,装备颜色,装备前缀,造型编号,武器造型编号,武器特效编号,单位,等级,需求等级,排序ID,角色需求1,角色需求2,性别需求,职业需求,可否摧毁,可否摆摊上架,点卡服可否摆摊上架,默认有效时间,不能被放入的包裹id1,不能被放入的包裹id2,不能被放入的包裹id3,可否给予战斗中对象,可否卖店,能否邮寄,是否绑定,是否拾取绑定,是否下线消失,战斗内使用对象,战斗内使用者对象,战斗外使用对象,使用后是否消耗,最大堆叠数量,最大拥有数量,删除后服务器保留天数,珍品找回消耗,描述,售卖商店类型,售卖NPCID,道具使用方法,道具类名,道具类名1,赠送类型,亲密度,货币类型,从NPC购买价,出售价格系数,对应使用方法答案ID,点击寻路链接及右键使用事件,使用按钮功能类型,使用按钮功能参数1,使用按钮功能参数2,使用按钮功能参数3,淬炼等级,是否已鉴定,耐久度系数,耐久上限,附加属性1值,附加属性2值,附加属性3值,附加属性1id,附加属性2id,附加属性3id,属性值1,属性值2,属性值3,属性值4,属性值5,属性值6,属性名1,属性名2,属性名3,属性名4,属性名5,属性名6,增加躲闪,增加命中,增加内功防御,增加内功伤害,增加速度,增加外功防御,增加外功伤害,增加真气上限,增加最大生命上限,封印抗性,加强封印,特技id,是否生成特殊属性,套装id,附加属性条数,绿色评分,蓝色评分,橙色评分,紫色评分,暗金色评分,特效id,左手路径1,左手路径2,右手路径1,右手路径2,左手挂点1,左手挂点2,右手挂点1,右手挂点2,宝石槽数量,槽1开启等级,槽2开启等级,槽3开启等级,可镶嵌最高等级宝石,可镶嵌宝石类型1,可镶嵌宝石类型2,可镶嵌宝石类型3,可镶嵌宝石类型4,可镶嵌宝石类型5,宝石1,宝石2,宝石3,宝石4,宝石5,宝石6,宝石7,宝石8,宝石9,宝石10,装备基础属性ID,附加属性随机库ID,附加属性出现几率,附加属性双加随机库ID,附加属性单加随机库ID,附加属性三加随机库ID,附加属性四加随机库ID,特效随机库ID,特效随机库1ID,特技随机库ID,装备普通修理失败几率,装备修理材料ID,装备修理材料消耗数量,装备修理材料ID1,装备修理材料消耗数量1,装备修理材料ID2,装备修理材料消耗数量2,装备修理材料ID3,装备修理材料消耗数量3,装备修理材料ID4,装备修理材料消耗数量4,装备修理材料ID5,装备修理材料消耗数量5,装备修理材料ID6,装备修理材料消耗数量6,装备修理材料ID7,装备修理材料消耗数量7,装备修理材料ID8,装备修理材料消耗数量8,装备修理材料ID9,装备修理材料消耗数量9,装备修理材料ID10,装备修理材料消耗数量10,装备特殊修理材料ID,装备特殊修理材料消耗数量,装备普通修理消耗金钱,普通修理消耗金钱类型,装备特殊修理消耗金钱,特殊修理消耗金钱类型,获取途径1,获取途径2,获取途径3,获取途径4,获取途径5,获取途径6,获取途径7,获取途径8,获取途径9,珍品评分,是否自动分解,分解获得银币,分解额外获得物品1,分解额外获得物品2,分解额外获得物品3,分解额外获得物品4,分解额外获得物品5,是否自动播放特效,是否有分解按钮,摆摊冻结时间,是否稀有,寻路特殊处理,装备重铸需求道具,装备重铸需求数量,装备重铸需求货币,装备点化需求道具id,装备点化需求道具数量,装备点化需求金钱数量,装备附魔需求道具,装备附魔需求数量,装备附魔需求货币,装备熔炼需求道具,装备熔炼需求道具数量,装备熔炼需求金币数量,进阶后道具ID,进阶需求道具ID,进阶需求道具数量,进阶需求金币,是否可以一键分解,特殊用途1,特殊用途2,特殊用途3,特殊用途4,特殊用途5,双加属性值限制ID
5010108,1288,0,鞭,牛皮鞭,ff6ddcf6,4,3,1,1510,210,,件,10,10,2012,17,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,1,2,4,7,8,,,,,,,,,,,,6030108,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010109,1288,0,环圈,黄铜圈,ff6ddcf6,4,3,1,1470,210,,件,10,10,2013,4,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,1,2,4,7,8,,,,,,,,,,,,6030109,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010110,1288,0,弓,硬木弓,ff6ddcf6,4,3,1,1420,210,,件,10,10,2014,13,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,1,2,4,7,8,,,,,,,,,,,,6030110,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010111,1288,0,飘带,五色缎带,ff6ddcf6,4,3,1,1500,210,,件,10,10,2015,10,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,1,2,4,7,8,,,,,,,,,,,,6030111,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010112,1288,0,宝珠,琉璃珠,ff6ddcf6,4,3,1,1560,210,,件,10,10,2016,11,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,1,2,4,7,8,,,,,,,,,,,,6030112,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010113,1288,0,长刀,厚背刀,ff6ddcf6,4,3,1,1520,210,,件,10,10,2017,15,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,1,2,4,7,8,,,,,,,,,,,,6030113,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010114,1288,0,双短剑,双铁剑,ff6ddcf6,4,3,1,1530,210,,件,10,10,2018,5,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,1,2,4,7,8,,,,,,,,,,,,6030114,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010115,1288,0,降魔杵,生铁杵,ff6ddcf6,4,3,1,1540,210,,件,10,10,2019,9,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,1,2,4,7,8,,,,,,,,,,,,6030115,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010116,1288,0,法杖,月芒杖,ff6ddcf6,4,3,1,1430,210,,件,10,10,2020,6,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,1,2,4,7,8,,,,,,,,,,,,6030116,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010117,1288,0,弯刀,银弯刀,ff6ddcf6,4,3,1,1550,210,,件,10,10,2021,3,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,1,2,4,7,8,,,,,,,,,,,,6030117,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010220,312,3,男衣,皮衣,ff6ddcf6,4,3,1,1590,1432,,件,10,10,2022,,,1,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,1,1,3,5,7,,,,,,,,,,,,6030220,,,,,,,2002,2002,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010221,568,3,女衣,丝绸长裙,ff6ddcf6,4,3,1,1600,1436,,件,10,10,2023,,,2,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,1,1,3,5,7,,,,,,,,,,,,6030221,,,,,,,2002,2002,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010322,1640,1,头盔,布帽,ff6ddcf6,4,3,1,1570,1698,,件,10,10,2024,,,1,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,1,2,3,,,,,,,,,,,,,,6030322,,,,,,,2003,2003,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010323,1384,1,发钗,玉钗,ff6ddcf6,4,3,1,1580,1698,,件,10,10,2025,,,2,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,1,2,3,,,,,,,,,,,,,,6030323,,,,,,,2003,2003,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010424,40,2,项链,五彩飞石,ff6ddcf6,4,3,1,1630,1434,,件,10,10,2026,,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,1,4,5,,,,,,,,,,,,,,6030424,,,,,,,2004,2004,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010525,72,4,腰带,缎带,ff6ddcf6,4,3,1,1620,1435,,件,10,10,2027,,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,1,1,6,,,,,,,,,,,,,,6030525,,,,,,,2005,2005,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5010626,88,5,鞋,牛皮鞋,ff6ddcf6,4,3,1,1610,1429,,件,10,10,2028,,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,1,6,9,,,,,,,,,,,,,,6030626,,,,,,,2006,2006,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,,
5020101,1288,0,剑,吴越剑,ff6ddcf6,4,3,1,1401,210,,件,20,20,2029,1,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,剑,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,2,2,4,7,8,,,,,,,,,,,,6030101,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,注：剑侠客可佩戴,
5020102,3080,0,枪,锯齿矛,ff6ddcf6,4,3,1,1411,210,,件,20,20,2030,7,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,枪,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,2,2,4,7,8,,,,,,,,,,,,6030102,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,注：龙太子可佩戴,
5020103,4360,0,斧钺,双面斧,ff6ddcf6,4,3,1,1461,210,,件,20,20,2031,14,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,斧钺,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,2,2,4,7,8,,,,,,,,,,,,6030103,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,注：虎头怪可佩戴,
5020104,4104,0,扇,精铁扇,ff6ddcf6,4,3,1,1491,210,,件,20,20,2032,2,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,扇,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,2,2,4,7,8,,,,,,,,,,,,6030104,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,注：逍遥生可佩戴,
5020105,4360,0,魔棒,玉如意,ff6ddcf6,4,3,1,1441,210,,件,20,20,2033,12,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,魔棒,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,2,2,4,7,8,,,,,,,,,,,,6030105,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,注：玄彩娥可佩戴,
5020106,2824,0,爪刺,幽冥鬼爪,ff6ddcf6,4,3,1,1451,210,,件,20,20,2034,16,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,爪刺,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,2,2,4,7,8,,,,,,,,,,,,6030106,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,注：骨精灵可佩戴,
5020107,1288,0,锤,八陵金瓜,ff6ddcf6,4,3,1,1481,210,,件,20,20,2035,8,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,锤,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,2,2,4,7,8,,,,,,,,,,,,6030107,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,注：神天兵可佩戴,
5020108,1288,0,鞭,乌龙鞭,ff6ddcf6,4,3,1,1511,210,,件,20,20,2036,17,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,鞭,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,2,2,4,7,8,,,,,,,,,,,,6030108,,,,,,,2001,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,30,1,,340160,10,10000,680201,1,1000,680401,1,1000000,680001,1,10000,,,,,1,,,,,注：狐美人可佩戴,
