"编号","类型","显示名","道具名颜色","颜色品质","造型编号","单位","等级","需求等级","排序ID","可否摧毁","可否摆摊上架","点卡服可否摆摊上架","默认有效时间","可否卖店","是否绑定","是否拾取绑定","是否下线消失","战斗内使用对象","战斗内使用者对象","战斗外使用对象","最大堆叠数量","最大拥有数量","删除后服务器保留天数","珍品找回消耗","描述","功能说明","售卖商店类型","售卖NPCID","道具使用方法","道具类名","道具类名1","使用按钮功能类型","使用按钮功能参数1","使用按钮功能参数2","使用按钮功能参数3","对应宠物技能","恢复宠物忠诚度","增加宠物经验","增加宠物寿命","使用次数限制","可否给予战斗中对象","使用后是否消耗","属性名1","属性名2","属性名3","属性名4","属性名5","属性名6","属性值1","属性值2","属性值3","属性值4","属性值5","属性值6","获取途径1","获取途径2","获取途径3","获取途径4","获取途径5","获取途径6","获取途径7","获取途径8","获取途径9","是否珍品","摆摊冻结时间","是否稀有","寻路特殊处理","特殊用途1","特殊用途2","特殊用途3","特殊用途4","特殊用途5"
"312118","50","4级•龙魂玉","FFff46f0","5","456","颗","4","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.85的法术防御、等级*3.75的气血。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","270043","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","4级•龙魂玉","","","",""
"312119","50","5级•龙魂玉","FFff46f0","5","456","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*1的法术防御、等级*4的气血。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","270044","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","5级•龙魂玉","","","",""
"313001","50","相似劫 ","FFff46f0","5","40301","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","鲛将军（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280001","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","相似劫 ","","","",""
"313002","50","卷珠帘","FFff46f0","5","40302","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，物理防御+500,法术防御+300"" c=""FFFFFF00"" f=""simhei-11""></T>","蚌仙子（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280002","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","卷珠帘","","","",""
"313003","50","忆沧海","FFff46f0","5","40303","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","龙女（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280003","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","忆沧海","","","",""
"313004","50","诉余生","FFff46f0","5","40304","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，物理防御+500,法术防御+300"" c=""FFFFFF00"" f=""simhei-11""></T>","千年僵尸（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280004","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","诉余生","","","",""
"313005","50","清平乐","FFff46f0","5","40305","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","孤魂野鬼（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280005","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","清平乐","","","",""
"313006","50","忘川忆","FFff46f0","5","40306","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，法术防御+300，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","忘川童子（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280006","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","忘川忆","","","",""
"313007","50","血煞变","FFff46f0","5","40307","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","吸血鬼（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280007","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","血煞变","","","",""
"313008","50","梦蜃境","FFff46f0","5","40308","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，物理防御+500,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","蜃蛇（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280008","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","梦蜃境","","","",""
"313009","50","九幽囚","FFff46f0","5","40309","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","夜叉（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280009","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","九幽囚","","","",""
"313010","50","引魂灯","FFff46f0","5","40310","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","幽冥娃娃（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280010","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","引魂灯","","","",""
"313011","50","不悔刀","FFff46f0","5","40311","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","鬼将（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280011","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","不悔刀","","","",""
"313012","50","阴阳生","FFff46f0","5","40312","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，物理防御+500,法术防御+300"" c=""FFFFFF00"" f=""simhei-11""></T>","幽冥书生（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280012","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","阴阳生","","","",""
"313013","50","万寿喜","FFff46f0","5","40313","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，物理防御+500,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","蟠桃童子（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280013","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","万寿喜","","","",""
"313014","50","魂天兵","FFff46f0","5","40314","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，物理防御+500,法术防御+300"" c=""FFFFFF00"" f=""simhei-11""></T>","天兵（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280014","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","魂天兵","","","",""
"313015","50","巨灵力","FFff46f0","5","40315","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","巨灵神将（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280015","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","巨灵力","","","",""
"313016","50","天雨花","FFff46f0","5","40316","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","珍露童子（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280016","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","天雨花","","","",""
"313017","50","御风行","FFff46f0","5","40317","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","御风童子（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280017","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","御风行","","","",""
"313018","50","碧落忆","FFff46f0","5","40318","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","芙蓉仙子（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280018","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","碧落忆","","","",""
"313019","50","日夜游","FFff46f0","5","40319","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","巡游天神（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280019","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","日夜游","","","",""
"313020","50","大圣佑","FFff46f0","5","40320","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","猴小仙（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280020","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","大圣佑","","","",""
"313021","50","灵蛟垌","FFff46f0","5","40321","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","蛟龙（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280021","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","灵蛟垌","","","",""
"313022","50","涅槃火","FFff46f0","5","40322","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，物理防御+500,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","凤凰仙子（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280022","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","涅槃火","","","",""
"313023","50","噬天魄","FFff46f0","5","40323","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","噬天虎（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280023","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","噬天魄","","","",""
"313024","50","雾起时","FFff46f0","5","40324","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，物理防御+500,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","雾中仙（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280024","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","雾起时","","","",""
"313025","50","覆云雨","FFff46f0","5","40325","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","布雨神君（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280025","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","覆云雨","","","",""
"313026","50","止戈武","FFff46f0","5","40326","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","武罗仙子（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280026","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","止戈武","","","",""
"313027","50","复生露","FFff46f0","5","40327","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，物理防御+500,法术防御+300"" c=""FFFFFF00"" f=""simhei-11""></T>","净瓶女娲（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280027","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","复生露","","","",""
"313028","50","疾雷诵","FFff46f0","5","40328","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","灵符女娲（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280028","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","疾雷诵","","","",""
"313029","50","星辰律","FFff46f0","5","40329","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","律法女娲（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280029","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","星辰律","","","",""
"313030","50","九天舞","FFff46f0","5","40330","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","羽云仙子（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280030","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","九天舞","","","",""
"313031","50","剑意诀","FFff46f0","5","40331","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","鬼剑（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280031","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","剑意诀","","","",""
"313032","50","金甲垒","FFff46f0","5","40332","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，物理防御+500,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","嘲讽（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280032","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","金甲垒","","","",""
"313033","50","对镜妆","FFff46f0","5","40333","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","菱心仙子（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280033","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","对镜妆","","","",""
"313034","50","战意生","FFff46f0","5","40336","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","虎力大仙（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280034","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","战意生","","","",""
"313035","50","气盖世","FFff46f0","5","40334","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","大力金刚（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280035","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","气盖世","","","",""
"313036","50","伏龙身","FFff46f0","5","40335","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","龙龟（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280036","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","伏龙身","","","",""
"313037","50","归魂舞","FFff46f0","5","40337","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","绘舞天女（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280037","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","归魂舞","","","",""
"313038","50","寂心咒","FFff46f0","5","40338","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，物理防御+500,法术防御+300"" c=""FFFFFF00"" f=""simhei-11""></T>","苏摩罗（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280038","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","寂心咒","","","",""
"313039","50","乾坤铠","FFff46f0","5","40339","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","铜臂（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280039","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","乾坤铠","","","",""
"313040","50","风雷变","FFff46f0","5","40340","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","启明星（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280040","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","风雷变","","","",""
"313041","50","炎夏刃","FFff46f0","5","40341","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","元宝大王（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280041","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","炎夏刃","","","",""
"313042","50","灵羊吟","FFff46f0","5","40342","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血500点，增加自身法术伤害100点"" c=""FFFFFF00"" f=""simhei-11""></T>","超级神羊（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280042","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","灵羊吟","","","",""
"313043","50","会心击","FFff46f0","5","40343","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血500点，增加自身物理暴击率5％"" c=""FFFFFF00"" f=""simhei-11""></T>","超级泡泡（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280043","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","会心击","","","",""
"313044","50","陌上花","FFff46f0","5","40344","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血500点，增加自身法术连击几率10％"" c=""FFFFFF00"" f=""simhei-11""></T>","超级九色鹿（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280044","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","陌上花","","","",""
"313045","50","怒竹裂","FFff46f0","5","40345","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血500点，增加自身物理暴击率5％"" c=""FFFFFF00"" f=""simhei-11""></T>","超级大熊猫（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280045","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","怒竹裂","","","",""
"313046","50","烈火鸣","FFff46f0","5","40346","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血500点，增加自身法术伤害100点"" c=""FFFFFF00"" f=""simhei-11""></T>","超级神鸡（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280046","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","烈火鸣","","","",""
"313047","50","月虚影","FFff46f0","5","40347","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血500点，增加自身物理连击几率10％"" c=""FFFFFF00"" f=""simhei-11""></T>","超级神猴（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280047","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","月虚影","","","",""
"313048","50","灼荒火","FFff46f0","5","40348","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血500点，增加自身法术连击几率10％"" c=""FFFFFF00"" f=""simhei-11""></T>","超级赤焰兽（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280048","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","灼荒火","","","",""
"313049","50","追身雷","FFff46f0","5","40349","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血500点，增加自身物理伤害100点"" c=""FFFFFF00"" f=""simhei-11""></T>","超级神龙（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280049","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","追身雷","","","",""
"313050","50","夜影袭","FFff46f0","5","40350","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血500点，增加自身速度100点"" c=""FFFFFF00"" f=""simhei-11""></T>","超级神鼠（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280050","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","夜影袭","","","",""
"313051","50","初心焰","FFff46f0","5","40351","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血500点，增加自身物理伤害100点"" c=""FFFFFF00"" f=""simhei-11""></T>","超级神虎（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280051","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","初心焰","","","",""
"313052","50","撼山越","FFff46f0","5","40352","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血500点，增加自身物理伤害100点"" c=""FFFFFF00"" f=""simhei-11""></T>","超级神牛（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280052","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","撼山越","","","",""
"313053","50","破妄袭","FFff46f0","5","40353","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血500点，增加自身物理暴击率5％"" c=""FFFFFF00"" f=""simhei-11""></T>","超级神猪（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280053","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","破妄袭","","","",""
"313054","50","山鬼谣","FFff46f0","5","40354","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","火灵兽（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280054","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","山鬼谣","","","",""
"313055","50","破阵子","FFff46f0","5","40355","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","雷灵兽（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280055","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","破阵子","","","",""
"313056","50","雨霖铃","FFff46f0","5","40356","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+3000，物理防御+500,法术防御+300"" c=""FFFFFF00"" f=""simhei-11""></T>","水灵兽（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280056","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","雨霖铃","","","",""
"313057","50","永遇乐","FFff46f0","5","40357","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","土灵兽（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280057","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","永遇乐","","","",""
"313058","50","观未来","FFff46f0","5","40358","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500点，法术伤害400，速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","吉里吉里（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280058","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","观未来","","","",""
"313059","50","通过往","FFff46f0","5","40359","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""当前效果： 增加自身气血+1500，物理伤害+600,速度+300"" c=""FFFFFF00"" f=""simhei-11""></T>","咕噜咕噜（内丹）","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","280059","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","通过往","","","",""
