"编号","显示名","类型","宝石类型","道具名颜色","颜色品质","造型编号","单位","等级","需求等级","排序ID","可否摧毁","可否摆摊上架","点卡服可否摆摊上架","镶嵌效果","镶嵌部位","合成宝石ID","合成成功率","tips特效表情","tips图标","默认有效时间","可否卖店","是否绑定","是否拾取绑定","是否下线消失","战斗内使用对象","战斗内使用者对象","战斗外使用对象","使用后是否消耗","最大堆叠数量","最大拥有数量","删除后服务器保留天数","珍品找回消耗","描述","功能说明","售卖商店类型","售卖NPCID","道具使用方法","道具类名","道具类名1","使用按钮功能类型","使用按钮功能参数1","使用按钮功能参数2","使用按钮功能参数3","属性名1","属性值1","属性名2","属性值2","属性名3","属性值3","属性名4","属性值4","属性名5","属性值5","属性名6","属性值6","增加躲闪","增加火系法术吸收几率","增加金系法术吸收几率","增加命中","增加木系法术吸收几率","增加内功防御","增加内功伤害","增加水系法术吸收几率","增加速度","增加土系法术吸收几率","增加外功防御","增加外功伤害","增加真气上限","增加最大生命上限","属性1ID","属性1数值","属性2ID","属性2数值","属性3ID","属性3数值","属性4ID","属性4数值","属性6ID","属性6数值","对应装备类型1","对应装备类型2","对应装备类型3","对应装备类型4","获取途径1","获取途径2","获取途径3","获取途径4","获取途径5","获取途径6","获取途径7","获取途径8","获取途径9","是否珍品","可否分解","分解成道具","分解数量","是否稀有","摆摊冻结时间","寻路特殊处理","是否可以一键分解","特殊用途1","特殊用途2","特殊用途3","特殊用途4","特殊用途5"
"38059","篮辉石20级","5","17","FF6DDCF6","5","3629","颗","20","20","3429","true","0","0","效果：","物理暴击伤害+49","","","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理暴击伤害+49","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","物理暴击伤害+42","3","9","","","250","49","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","49","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38058","2","1","","","1","","","","",""
"38060","红辉石1级","5","18","FF6DDCF6","5","3630","颗","1","1","3435","true","0","0","效果：","法术暴击伤害+2","38061","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+2","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+2","3","9","","","280","2","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","2","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","0","","1","","","1","","","","",""
"38061","红辉石2级","5","18","FF6DDCF6","5","3630","颗","2","2","3436","true","0","0","效果：","法术暴击伤害+4","38062","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+4","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+4","3","9","","","280","4","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","4","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38060","2","1","","","1","","","","",""
"38062","红辉石3级","5","18","FF6DDCF6","5","3630","颗","3","3","3437","true","0","0","效果：","法术暴击伤害+6","38063","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+6","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+6","3","9","","","280","6","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","6","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38061","2","1","","","1","","","","",""
"38063","红辉石4级","5","18","FF6DDCF6","5","3630","颗","4","4","3438","true","0","0","效果：","法术暴击伤害+8","38064","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+8","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+10","3","9","","","280","8","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","8","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38062","2","1","","","1","","","","",""
"38064","红辉石5级","5","18","FF6DDCF6","5","3630","颗","5","5","3439","true","0","0","效果：","法术暴击伤害+10","38065","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+10","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+12","3","9","","","280","10","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","10","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38063","2","1","","","1","","","","",""
"38065","红辉石6级","5","18","FF6DDCF6","5","3630","颗","6","6","3440","true","0","0","效果：","法术暴击伤害+12","38066","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+12","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+14","3","9","","","280","12","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","12","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38064","2","1","","","1","","","","",""
"38066","红辉石7级","5","18","FF6DDCF6","5","3630","颗","7","7","3441","true","0","0","效果：","法术暴击伤害+14","38067","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+14","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+16","3","9","","","280","14","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","14","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38065","2","1","","","1","","","","",""
"38067","红辉石8级","5","18","FF6DDCF6","5","3630","颗","8","8","3442","true","0","0","效果：","法术暴击伤害+16","38068","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+16","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+18","3","9","","","280","16","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","16","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38066","2","1","","","1","","","","",""
"38068","红辉石9级","5","18","FF6DDCF6","5","3630","颗","9","9","3443","true","0","0","效果：","法术暴击伤害+18","38069","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+18","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+20","3","9","","","280","18","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","18","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38067","2","1","","","1","","","","",""
"38069","红辉石10级","5","18","FF6DDCF6","5","3630","颗","10","10","3444","true","0","0","效果：","法术暴击伤害+20","38070","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+20","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+22","3","9","","","280","20","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","20","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38068","2","1","","","1","","","","",""
"38070","红辉石11级","5","18","FF6DDCF6","5","3630","颗","11","11","3445","true","0","0","效果：","法术暴击伤害+23","38071","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+23","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+24","3","9","","","280","23","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","23","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38069","2","1","","","1","","","","",""
"38071","红辉石12级","5","18","FF6DDCF6","5","3630","颗","12","12","3446","true","0","0","效果：","法术暴击伤害+26","38072","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+26","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+26","3","9","","","280","26","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","26","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38070","2","1","","","1","","","","",""
"38072","红辉石13级","5","18","FF6DDCF6","5","3630","颗","13","13","3447","true","0","0","效果：","法术暴击伤害+29","38073","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+29","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+28","3","9","","","280","29","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","29","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38071","2","1","","","1","","","","",""
"38073","红辉石14级","5","18","FF6DDCF6","5","3630","颗","14","14","3448","true","0","0","效果：","法术暴击伤害+32","38074","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+32","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+30","3","9","","","280","32","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","32","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38072","2","1","","","1","","","","",""
"38074","红辉石15级","5","18","FF6DDCF6","5","3630","颗","15","15","3449","true","0","0","效果：","法术暴击伤害+35","38075","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+35","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+32","3","9","","","280","35","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","35","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38073","2","1","","","1","","","","",""
"38075","红辉石16级","5","18","FF6DDCF6","5","3630","颗","16","16","3450","true","0","0","效果：","法术暴击伤害+38","38076","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+38","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+34","3","9","","","280","38","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","38","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38074","2","1","","","1","","","","",""
"38076","红辉石17级","5","18","FF6DDCF6","5","3630","颗","17","17","3451","true","0","0","效果：","法术暴击伤害+41","38077","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+41","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+36","3","9","","","280","41","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","41","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38075","2","1","","","1","","","","",""
"38077","红辉石18级","5","18","FF6DDCF6","5","3630","颗","18","18","3452","true","0","0","效果：","法术暴击伤害+43","38078","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+43","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+38","3","9","","","280","43","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","43","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38076","2","1","","","1","","","","",""
"38078","红辉石19级","5","18","FF6DDCF6","5","3630","颗","19","19","3453","true","0","0","效果：","法术暴击伤害+46","38079","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+46","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+40","3","9","","","280","46","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","46","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38077","2","1","","","1","","","","",""
"38079","红辉石20级","5","18","FF6DDCF6","5","3630","颗","20","20","3454","true","0","0","效果：","法术暴击伤害+49","","","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术暴击伤害+49","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","法术暴击伤害+42","3","9","","","280","49","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","49","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38078","2","1","","","1","","","","",""
"38080","黄辉石1级","5","27","FF6DDCF6","5","3639","颗","1","1","3460","true","0","0","效果：","抵抗封印+4","38081","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+4","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+4","3","9","","","190","4","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","4","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","0","","1","","","1","","","","",""
"38081","黄辉石2级","5","27","FF6DDCF6","5","3639","颗","2","2","3461","true","0","0","效果：","抵抗封印+8","38082","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+8","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+8","3","9","","","190","8","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","8","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38080","2","1","","","1","","","","",""
"38082","黄辉石3级","5","27","FF6DDCF6","5","3639","颗","3","3","3462","true","0","0","效果：","抵抗封印+12","38083","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+12","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+12","3","9","","","190","12","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","12","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38081","2","1","","","1","","","","",""
"38083","黄辉石4级","5","27","FF6DDCF6","5","3639","颗","4","4","3463","true","0","0","效果：","抵抗封印+16","38084","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+16","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+16","3","9","","","190","16","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","16","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38082","2","1","","","1","","","","",""
"38084","黄辉石5级","5","27","FF6DDCF6","5","3639","颗","5","5","3464","true","0","0","效果：","抵抗封印+20","38085","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+20","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+20","3","9","","","190","20","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","20","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38083","2","1","","","1","","","","",""
"38085","黄辉石6级","5","27","FF6DDCF6","5","3639","颗","6","6","3465","true","0","0","效果：","抵抗封印+24","38086","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+24","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+24","3","9","","","190","24","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","24","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38084","2","1","","","1","","","","",""
"38086","黄辉石7级","5","27","FF6DDCF6","5","3639","颗","7","7","3466","true","0","0","效果：","抵抗封印+28","38087","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+28","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+28","3","9","","","190","28","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","28","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38085","2","1","","","1","","","","",""
"38087","黄辉石8级","5","27","FF6DDCF6","5","3639","颗","8","8","3467","true","0","0","效果：","抵抗封印+32","38088","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+32","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+32","3","9","","","190","32","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","32","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38086","2","1","","","1","","","","",""
"38088","黄辉石9级","5","27","FF6DDCF6","5","3639","颗","9","9","3468","true","0","0","效果：","抵抗封印+36","38089","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+36","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+36","3","9","","","190","36","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","36","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38087","2","1","","","1","","","","",""
"38089","黄辉石10级","5","27","FF6DDCF6","5","3639","颗","10","10","3469","true","0","0","效果：","抵抗封印+40","38090","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+40","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+40","3","9","","","190","40","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","40","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38088","2","1","","","1","","","","",""
"38090","黄辉石11级","5","27","FF6DDCF6","5","3639","颗","11","11","3470","true","0","0","效果：","抵抗封印+44","38091","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+44","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+44","3","9","","","190","44","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","44","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38089","2","1","","","1","","","","",""
"38091","黄辉石12级","5","27","FF6DDCF6","5","3639","颗","12","12","3471","true","0","0","效果：","抵抗封印+48","38092","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+48","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+48","3","9","","","190","48","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","48","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38090","2","1","","","1","","","","",""
"38092","黄辉石13级","5","27","FF6DDCF6","5","3639","颗","13","13","3472","true","0","0","效果：","抵抗封印+52","38093","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+52","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+52","3","9","","","190","52","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","52","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38091","2","1","","","1","","","","",""
"38093","黄辉石14级","5","27","FF6DDCF6","5","3639","颗","14","14","3473","true","0","0","效果：","抵抗封印+56","38094","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+56","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+56","3","9","","","190","56","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","56","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38092","2","1","","","1","","","","",""
"38094","黄辉石15级","5","27","FF6DDCF6","5","3639","颗","15","15","3474","true","0","0","效果：","抵抗封印+60","38095","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+60","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+60","3","9","","","190","60","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","60","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38093","2","1","","","1","","","","",""
"38095","黄辉石16级","5","27","FF6DDCF6","5","3639","颗","16","16","3475","true","0","0","效果：","抵抗封印+64","38096","40","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：满级戒指"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地灵气汇聚而成，带有不可思议的力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","抵抗封印+64","2","161506","使用方法:打开强化界面进行宝石镶嵌","星辉石","抵抗封印+64","3","9","","","190","64","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","64","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","38094","2","1","","","1","","","","",""
