"ID","字符串","策划备注"
"7007","<B></B><B></B><T t=""【万灵果】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         万灵果放在背包里，给宠物打技能书百分百成功并且加一个技能格子，打书后每日扣一个万灵果。如无需万灵果时请把万灵果放入仓库"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""【特技石】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         使用方式：点击特技石使用，进入特技定制界面，选择要更换特技的装备（装备必须带有特技）左上角点击特技列表，选择拥有特技石的特技。进行定制"" c=""FF8C5E2A"" f=""simhei-11""></T>","攻略：特殊物品"
"7008","<B></B><B></B><T t=""【戒指提升】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         戒指升级：星魂石，金币，银币最高等级为max"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""         星魂石获取方式：挑战活动，商城强化材料等"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""         戒指洗练：金芒石  额外增加大额属性 最高为max"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""         戒指洗练：满级可通过灵髓玉进行洗练增加基础属性  额外增加大额属性 最高为max"" c=""FF8C5E2A"" f=""simhei-11""></T>","攻略：戒指提升"
"7009","<B></B><B></B><T t=""【宠物相关】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         宠物类型：野生、普通、变异、神兽、珍兽"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""         普通宠物可通过宠物商店购买，部分稀有宠物再商城（特殊商城）购买"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""         普通宠物合宠最高16技能"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""         珍兽、神兽、不可合成，可通过领悟技能来强大宠物，进阶提升资质，不提升成长"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""         珍兽、神兽领悟技能最高14技能"" c=""FF8C5E2A"" f=""simhei-11""></T>","攻略：宠物详情"
"7010","<B></B><B></B><T t=""【宠物套装】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         通过打造宠物装备获得，宠物装备有套装技能，宠物需穿戴3件相同的时装才会生效"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""         打造宠物装备需：3、6、9眼天珠加锻造书合成"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""【宠物专属内丹】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         即将上线，宠物变强的不二之选"" c=""FF8C5E2A"" f=""simhei-11""></T>","攻略：宠物变强"
"7011","<T t=""攻略正在制作中~~~~马上就要写好拉！4"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""218""></E>","攻略：宠物获取"
"7012","<T t=""攻略正在制作中~~~~马上就要写好拉！5"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""218""></E>","攻略：宠物炼妖"
"7013","<T t=""攻略正在制作中~~~~马上就要写好拉！6"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""218""></E>","攻略：宠物培养"
"7014","<T t=""攻略正在制作中~~~~马上就要写好拉！7"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""218""></E>","攻略：突破任务"
"7015","<T t=""攻略正在制作中~~~~马上就要写好拉！8"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""218""></E>","攻略：角色转换"
"7016","<T t=""经脉将在下个版本更新~请敬请期待。9"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""144""></E>","攻略：奇经八脉"
"7017","<T t=""攻略正在制作中~~~~马上就要写好拉！"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""218""></E>","攻略：备用"
"7018","<T t=""攻略正在制作中~~~~马上就要写好拉！"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""218""></E>","攻略：备用"
"7200","以下是装备描述串，字段7201-7299","装备tips"
"7201","戒指属性","装备tips:戒指"
"7202","戒指品质","装备tips:戒指"
"7203","当前特技•","特技定制界面读取"
"7204","<T t=""物品不足~"" c=""FFFFFFFF"" f=""simhei-13""></T><E e=""166""></E>","特技定制没选取武器"
"7205","<T t=""请选择一个特技定制呀~！"" c=""FFFFFFFF"" f=""simhei-13""></T><E e=""173""></E>","特技定制没装备"
"7206","镶嵌：器灵•","点化/开孔/镶嵌：界面读取"
"7207","",""
"7208","",""
"7209","",""
"7210","",""
"7211","",""
"7212","",""
"7213","",""
"7214","",""
"7215","",""
"7216","",""
"7217","",""
"7218","",""
"7219","",""
"7220","<T t=""物理伤害            +3~48"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><B></B><T t=""法术伤害            +3~48"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t="""" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""注：装备属性在范围内波动。"" c=""FFFFFF00"" f=""simhei-12""></T>",""
"7221","<T t=""气血               +15~105"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><B></B><T t=""速度               +3~48"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t="""" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""注：装备属性在范围内波动。"" c=""FFFFFF00"" f=""simhei-12""></T>",""
"7222","<T t=""物理防御            +5~57"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><B></B><T t=""法术防御            +5~57"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t="""" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""注：装备属性在范围内波动。"" c=""FFFFFF00"" f=""simhei-12""></T>",""
"7223","<T t=""物理伤害            +4~54"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><B></B><T t=""法术伤害            +4~54"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t="""" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""注：装备属性在范围内波动。"" c=""FFFFFF00"" f=""simhei-12""></T>",""
"7224","<T t=""气血               +20~130"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><B></B><T t=""速度               +4~54"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t="""" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""注：装备属性在范围内波动。"" c=""FFFFFF00"" f=""simhei-12""></T>",""
"7225","<T t=""物理防御            +7~66"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><B></B><T t=""法术防御            +7~66"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t="""" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""注：装备属性在范围内波动。"" c=""FFFFFF00"" f=""simhei-12""></T>",""
"7226","<T t=""物理伤害            +6~60"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><B></B><T t=""法术伤害            +6~60"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t="""" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""注：装备属性在范围内波动。"" c=""FFFFFF00"" f=""simhei-12""></T>",""
"7227","<T t=""气血               +25~156"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><B></B><T t=""速度               +6~60"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t="""" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""注：装备属性在范围内波动。"" c=""FFFFFF00"" f=""simhei-12""></T>",""
"7228","<T t=""物理防御            +9~75"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><B></B><T t=""法术防御            +9~75"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t="""" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""注：装备属性在范围内波动。"" c=""FFFFFF00"" f=""simhei-12""></T>",""
"7229","合成明细",""
"7230","<B></B><B></B><B></B><T t="""" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""合成所需材料："" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""60级•钨金"" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""x2"" c=""FFFFF2DF"" f=""simhei-12""></T>",""
"7231","<B></B><B></B><B></B><T t="""" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""合成所需材料："" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""70级•钨金"" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""x2"" c=""FFFFF2DF"" f=""simhei-12""></T>",""
"7232","<B></B><B></B><B></B><T t="""" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""合成所需材料："" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""80级•钨金"" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""x2"" c=""FFFFF2DF"" f=""simhei-12""></T>",""
"7233","<B></B><B></B><B></B><T t="""" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""合成所需材料："" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""90级•钨金"" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""x2"" c=""FFFFF2DF"" f=""simhei-12""></T>",""
"7300","以下是界面tips，字段7301-7399","界面tips"
"7301","三界祥和，天降秘银宝箱。","银箱子描述"
"7302","三界祥和，天降赤金宝箱。","金箱子描述"
"7303","套装说明","套装tips"
"7304","<T t=""套装•风起云涌 "" c=""FF6DDCF6"" f=""simhei-12""></T><T t=""效果：提升物理伤害 +80"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><T t=""套装•惊雷碎胆 "" c=""FF6DDCF6"" f=""simhei-12""></T><T t=""效果：提升物理暴击 +10%"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><T t=""套装•火舞苍穹 "" c=""FF6DDCF6"" f=""simhei-12""></T><T t=""效果：提升法术伤害 +60"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><T t=""套装•五雷天怒 "" c=""FF6DDCF6"" f=""simhei-12""></T><T t=""效果：提升法术暴击 +10%"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><T t=""套装•刀枪不入 "" c=""FF6DDCF6"" f=""simhei-12""></T><T t=""效果：提升物理防御 +120"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><T t=""套装•水火不侵 "" c=""FF6DDCF6"" f=""simhei-12""></T><T t=""效果：提升法术防御 +80"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><T t=""套装•百折不饶 "" c=""FF6DDCF6"" f=""simhei-12""></T><T t=""效果：提升物理暴抗 +10%"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><T t=""套装•独当一面 "" c=""FF6DDCF6"" f=""simhei-12""></T><T t=""效果：提升法术暴抗 +10%"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><T t=""套装•妙手回春 "" c=""FF6DDCF6"" f=""simhei-12""></T><T t=""效果：提升治疗强度 +80"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><T t=""套装•天降甘霖 "" c=""FF6DDCF6"" f=""simhei-12""></T><T t=""效果：提升治疗暴击 +10%"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><T t=""套装•苍雷幻昼 "" c=""FF6DDCF6"" f=""simhei-12""></T><T t=""效果：提升速度 +80"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><T t=""套装•气定神闲 "" c=""FF6DDCF6"" f=""simhei-12""></T><T t=""效果：提升魔法 +1200"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""注：所有套装都需要6件套才生效属性。"" c=""FFFFFF00"" f=""simhei-13""></T><E e=""151""></E><E e=""151""></E><E e=""151""></E>","套装属性"
"7305","戒指培养","戒指升级界面tips"
"7306","<T t=""• 戒指升级：1-10个等级，每级会提升戒指基本属性。"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""• 戒指升级：升级会保留戒指品质。"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""• 戒指升级：戒指等级达到10级以后可以通过洗炼 提高戒指基本属性，"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""• 戒指品质：戒指品质分为0-20个等级，每级根据基础品质增加"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""• 戒指洗炼：洗炼的属性是 戒指属性范围的上限。"" c=""FFFFF2DF"" f=""simhei-12""></T>","戒指升级界面tips"
"7307","祝大家游戏愉快，理性消费，轻松游戏~~","商城界面提示"
"7308","",""
"7309","充值说明",""
"7310","充值说明",""
"7400","以下是带表情的部分提示，字段7401-7499",""
"7401","祝大家游戏愉快，理性消费，轻松游戏~~",""
"11800","队长申请",""
"2915","你的队员正在申请成为队长，若长时间不操作则自动转让队伍！",""
"7402","<T t=""温馨提醒："" c=""ff743a0f"" f=""simhei-12""></T><T t=""商会限购物品会在每日凌晨"" c=""ff743a0f"" f=""simhei-12""></T><T t=""12：00点"" c=""FF02972C"" f=""simhei-12""></T><T t=""刷新~"" c=""ff743a0f"" f=""simhei-12""></T><E e=""181""></E>","商会界面提示-rich"
"7403","<T t=""限购次数会在每日凌晨"" c=""ff743a0f"" f=""simhei-12""></T><T t=""0点"" c=""FF02972C"" f=""simhei-12""></T><T t=""刷新~"" c=""ff743a0f"" f=""simhei-12""></T><E e=""156""></E><T t=""祝大家游戏愉快，理性消费，轻松游戏~"" c=""ff743a0f"" f=""simhei-12""></T><E e=""123""></E>","商城界面提示-rich"
"7404","<E e=""172""></E><T t="" 随机兑换以下神兽~概率相同哦。"" c=""FF8C5E2A"" f=""simhei-11""></T>","神兽界面提示-rich"
"7405","限购","商城商品cell限购显示1-字符"
"7406","个","商城商品cell限购显示2-字符"
"7407","<T t=""少侠无宠物装备哦~宠装可通过打造获得"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""151""></E>","宠物装备界面提示rich"
"7408","<T t=""注：每只宠物的前两次重置属性免费 "" c=""FFC3976A"" f=""simhei-11""></T><E e=""171""></E>","宠物加点界面提示rich"
"7409","加点说明","宠物加点属性提示标题tips"
"7410","<T t=""• "" c=""FFFFF2DF"" f=""simhei-16""></T><T t=""体质  "" c=""FF33FF00"" f=""simhei-12""></T><T t=""影响  气血、法术防御"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""• "" c=""FFFFF2DF"" f=""simhei-16""></T><T t=""魔力  "" c=""FF33FF00"" f=""simhei-12""></T><T t=""影响  法术伤害、法术防御、魔法     "" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""• "" c=""FFFFF2DF"" f=""simhei-16""></T><T t=""力量  "" c=""FF33FF00"" f=""simhei-12""></T><T t=""影响  物理伤害、法术防御"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""• "" c=""FFFFF2DF"" f=""simhei-16""></T><T t=""耐力  "" c=""FF33FF00"" f=""simhei-12""></T><T t=""影响  物理防御、法术防御"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""• "" c=""FFFFF2DF"" f=""simhei-16""></T><T t=""敏捷  "" c=""FF33FF00"" f=""simhei-12""></T><T t=""影响  速度"" c=""FFFFF2DF"" f=""simhei-12""></T>","宠物加点属性提示内容tips"
"7411","<T t=""注：卸下内丹需消耗1000金币 "" c=""FFC3976A"" f=""simhei-11""></T><E e=""172""></E>","宠物内丹界面卸下提示rich"
"7412","<T t=""点击对应等级的内丹即可合成，内丹是2合1哦~ "" c=""FFC3976A"" f=""simhei-11""></T><E e=""181""></E>","宠物内丹合成界面提示rich"
"7413","<T t=""神兽无法洗炼呢，资质是固定哒~"" c=""FFC3976A"" f=""simhei-12""></T><E e=""221""></E>","宠物洗炼界面神兽提示rich"
"7414","<T t=""技能详情•学习技能不会顶替原技能，百分百成功~"" c=""FFF4D8B9"" f=""simhei-11""></T><E e=""181""></E>","追梦西游2学习技能提示rich"
"7415","<T t=""1、转换前将坐骑、装备、法宝卸下"" c=""FF8C5E2A"" f=""simhei-10""></T><B></B><T t=""2、转换需单人状态"" c=""FF8C5E2A"" f=""simhei-10""></T><B></B><T t=""3、转换需要等级达到69级"" c=""FF8C5E2A"" f=""simhei-10""></T>","转职rich"
"7416","<T t=""今日已购买"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""num"" c=""FF15B211"" f=""simhei-11""></T><T t=""个"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""，每日限购"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""limit"" c=""FF15B211"" f=""simhei-11""></T><T t=""个。"" c=""FF8C5E2A"" f=""simhei-11""></T>","积分商店限购提示"
"7417","关  注","摆摊关注"
"7418","取消关注","摆摊取消关注"
"7419","购  买","摆摊购买"
"7420","预  购","摆摊预购"
"7421","<T t=""上架售卖中~"" c=""FF8C5E2A"" f=""simhei-12""></T><E e=""140""></E>","摆摊上架提示rich"
"7422","<T t=""已过期~"" c=""FF8C5E2A"" f=""simhei-12""></T><E e=""151""></E>","摆摊上架提示rich"
"7480","<T t=""• "" c=""FFF4D8B9"" f=""simhei-12""></T><T t=""梦幻系列宠物，天生技能较少~"" c=""FFF4D8B9"" f=""simhei-10""></T><E e=""123""></E><B></B><T t=""• "" c=""FFF4D8B9"" f=""simhei-12""></T><T t=""但可通过特殊学习增加技能，在炼妖界面点击学习即可进入学习界面"" c=""FFF4D8B9"" f=""simhei-10""></T><B></B><T t=""• "" c=""FFF4D8B9"" f=""simhei-12""></T><T t=""当梦幻系宠物技能达到8个时，无法继续学习、技能学习界面会实时显示可学习的技能数"" c=""FFF4D8B9"" f=""simhei-10""></T>","图鉴-梦幻学习rich1"
"7481","<T t=""• "" c=""FFF4D8B9"" f=""simhei-12""></T><T t=""梦幻宠物资质对应神兽的进阶资质，随机波动~"" c=""FFF4D8B9"" f=""simhei-10""></T><B></B><T t=""• "" c=""FFF4D8B9"" f=""simhei-12""></T><T t=""可通过洗炼来重置资质，成长固定为1.3"" c=""FFF4D8B9"" f=""simhei-10""></T><B></B><T t=""• "" c=""FFF4D8B9"" f=""simhei-12""></T><T t=""特定技能也可通过洗炼洗出来，概率是平均的"" c=""FFF4D8B9"" f=""simhei-10""></T><E e=""181""></E>","图鉴-梦幻学习rich2"
"7482","<T t=""• "" c=""FFF4D8B9"" f=""simhei-12""></T><T t=""梦幻宠物无法通过兽决学习技能，但可通过遗弃技能来去掉不要的技能"" c=""FFF4D8B9"" f=""simhei-10""></T><B></B><T t=""• "" c=""FFF4D8B9"" f=""simhei-12""></T><T t=""绑定的技能不可遗弃"" c=""FFF4D8B9"" f=""simhei-10""></T><E e=""221""></E>","图鉴-梦幻学习rich3"
"7483","<T t=""技能详情•学习技能不会顶替原技能，百分百成功~"" c=""FFF4D8B9"" f=""simhei-11""></T><E e=""181""></E>","图鉴-梦幻学习rich4"
"7490","<T t=""$parameter1$"" c=""FFFF5900"" f=""simhei-11""></T><T t=""已进阶"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""$parameter2$"" c=""FFFFFFFF"" f=""num-lvsexh""></T><T t=""次，"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""还可进阶"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""$parameter3$"" c=""FFFFFFFF"" f=""num-lvsexh""></T><T t=""次"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""151""></E>","神兽提升-rich"
"7491","<T t=""• "" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""当前"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""$parameter1$"" c=""FF33FF00"" f=""simhei-12""></T><T t=""•"" c=""FF33FF00"" f=""simhei-12""></T><T t=""$parameter7$"" c=""FF33FF00"" f=""simhei-12""></T><T t=""级"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""、已进阶"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""$parameter2$"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次，"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""还可进阶"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""$parameter3$"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次。"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""• "" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""神兽可进阶3次，每阶消耗"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""$parameter5$"" c=""FFFFFF00"" f=""simhei-12""></T><T t=""个"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""$parameter4$"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><T t=""• "" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""神兽进阶等级：55、65、75级"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t="" "" c=""FFFFF2DF"" f=""simhei-12""></T><T t="" "" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t="" "" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t="" "" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""当前拥有"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""$parameter6$"" c=""FF33FF00"" f=""simhei-12""></T><T t=""个"" c=""FFFFF2DF"" f=""simhei-12""></T><I s='ccwp' i='22'></I><T t=""$parameter4$"" c=""FF33FF00"" f=""simhei-12""></T><E e=""181""></E>","神兽提升-tips"
"7492","<T t=""宠物可通过洗炼获得哦~"" c=""ff743a0f"" f=""simhei-11""></T><E e=""204""></E>","宠物染色提示"
"7493","<T t=""选择一个要切换的方案吧~"" c=""FFFEF6C7"" f=""simhei-11""></T><E e=""172""></E>","衣橱染色提示"
"7494","•","宠物染色名字拼接"
"7500","<T t=""• "" c=""FF8C5E2A"" f=""simhei-13""></T><T t=""每日首次充值30元，获得一次超值充值。"" c=""FFe22f1a"" f=""simhei-11""></T><B></B><T t=""• "" c=""FF8C5E2A"" f=""simhei-13""></T><T t=""宠物时装功能，强势上线。"" c=""FF0f84d7"" f=""simhei-11""></T><B></B><T t=""• "" c=""FF8C5E2A"" f=""simhei-13""></T><T t=""宠物专属内丹，强势上线。"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""• "" c=""FF8C5E2A"" f=""simhei-13""></T><T t=""宠物装备套装，强势上线！"" c=""FF03ae01"" f=""simhei-11""></T><E e=""189""></E><B></B><T t=""• "" c=""FF8C5E2A"" f=""simhei-13""></T><T t=""变身卡功能，强势上线。"" c=""FF0f84d7"" f=""simhei-11""></T><E e=""123""></E>","签到热点（可将更新内容添加上去）"
"7501","<T t=""激活周卡后，消耗"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""周卡兑换券"" c=""FF03ae01"" f=""simhei-11""></T><T t=""可随机兑换周卡库内的物品。"" c=""FF8C5E2A"" f=""simhei-11""></T><T t="""" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""190""></E>","周卡签到rich滚动窗"
"7502","<E e=""228""></E><T t="" 充值任意金额即可获得丰厚奖励~"" c=""FF8C5E2A"" f=""simhei-11""></T>","首充tips-rich"
"7503","<T t=""梦幻祝您游戏愉快~感谢您的大力支持，mua~"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""109""></E>","vip界面tips-rich"
"7504","<T t=""• 特殊签到概率获得"" c=""FF8C5E2A"" f=""simhei-10""></T><T t=""梦幻碎片"" c=""FF0f84d7"" f=""simhei-10""></T><T t=""，可兑换梦幻系神兽。"" c=""FF8C5E2A"" f=""simhei-10""></T><B></B><T t=""• 兑换需消耗"" c=""FF8C5E2A"" f=""simhei-10""></T><T t=""20"" c=""FF03ae01"" f=""simhei-10""></T><T t=""片"" c=""FF8C5E2A"" f=""simhei-10""></T><T t=""梦幻碎片"" c=""FF0f84d7"" f=""simhei-10""></T><T t="""" c=""FF8C5E2A"" f=""simhei-10""></T>","月卡tips-rich"
"7540","<T t=""具体游戏更新，请关注官方通告~"" c=""FF8C5E2A"" f=""simhei-12""></T>","登录公告"
"7550","<T t=""• "" c=""FF8C5E2A"" f=""simhei-13""></T><T t=""当游戏热更次数过多，或热更包过大时，可前往官网直接下载游戏。"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""• "" c=""FF8C5E2A"" f=""simhei-13""></T><T t=""官网提供多开客户端，同一部手机可同时运行多个游戏~"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""156""></E>","系统tips-rich"
"7551","<T t=""注：操作不可逆，确认分解后将会分解包裹内可分解的装备！！"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""147""></E>","清包tips-rich"
"7552","<T t=""注：操作不可逆，确认分解后将会分解包裹内可分解的宝石！！"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""147""></E>","清包tips-rich"
"7553","<T t=""注：操作不可逆，清包后将清空包裹内所有物品，请确定是否清包！！"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""147""></E>","清包tips-rich"
"7560","<T t=""游戏内请勿使用粗鄙词语哦，检测到会封号哒~"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""140""></E>","好友tips-rich"
"7561","<T t=""呜~当前服务器无法连接~后续完善后将开放空间玩法"" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""172""></E>","空间tips-rich"
"7562","<T t=""扫一扫二维码，加入游戏群。"" c=""FF000000"" f=""simhei-9""></T><E e=""147""></E>","加群tipscc"
"7563","<T t=""       扫一扫二维码"" c=""FF000000"" f=""simhei-9""></T><B></B><T t=""添加好友时，注明来意~"" c=""FF000000"" f=""simhei-9""></T><E e=""109""></E>","加群tipscc"
"7564","<T t=""每五关为"" c=""FF8C5E2A"" f=""simhei-10""></T><T t=""BOSS"" c=""FF03ae01"" f=""simhei-10""></T><T t=""关卡，通关后可获得"" c=""FF8C5E2A"" f=""simhei-10""></T><I s='ccui1' i='jbxiao'></I><T t=""高额金币"" c=""FF03ae01"" f=""simhei-10""></T><T t=""与"" c=""FF8C5E2A"" f=""simhei-10""></T><I s='ccui1' i='hbc10'></I><T t=""秘境积分"" c=""FF03ae01"" f=""simhei-10""></T><T t=""奖励，并可开启"" c=""FF8C5E2A"" f=""simhei-10""></T><T t=""秘境宝箱"" c=""FF03ae01"" f=""simhei-10""></T><T t=""，秘境次数将于"" c=""FF8C5E2A"" f=""simhei-10""></T><T t=""00:00点"" c=""FF03ae01"" f=""simhei-10""></T><T t=""刷新重置"" c=""FF8C5E2A"" f=""simhei-10""></T><E e=""143""></E>","秘境-滚动tips"
"7565","<T t=""每日"" c=""FF8e4519"" f=""simhei-11""></T><T t=""00:00"" c=""FF15B211"" f=""simhei-11""></T><T t=""刷新次数"" c=""ff8e4519"" f=""simhei-11""></T><E e=""151""></E>","副本-提示tips"
"7700","$parameter1$级领取","等级礼包按钮读取"
"7800","野生",""
"7801","宝宝",""
"7802","变异",""
"7803","神兽",""
"7804","梦幻",""
"7850","帮派编号 ","帮派用"
"7851","帮  派",""
"7852","金  库",""
"7853","药  房",""
"7854","厢  房",""
"7855","<T t=""每天最多请求$parameter2$次临时符，少侠今天还剩余  "" c=""FF8C5E2A"" f=""simhei-12""></T><T t=""$parameter1$"" c=""ff3aba32"" f=""simhei-12""></T><T t=""  次"" c=""FF8C5E2A"" f=""simhei-12""></T>","临时符每日上限提示"
"7890","<T t=""注：当法宝满阶后可通过逆转来获得"" c=""FFF4D8B9"" f=""simhei-12""></T><T t=""两仪属性"" c=""FF33FF00"" f=""simhei-12""></T><T t=""~"" c=""FFF4D8B9"" f=""simhei-12""></T><E e=""150""></E>","法宝进阶RICH"
"7900","未解锁","副本用"
"7901","进  入","副本用"
"7902","已通关","副本用"
"7903","操作倒计时:","副本用"
"7904","秒","副本用"
"7905","级","副本用"
"7906","人物评分 ","包裹界面用"
"7907","评分 ","宠物界面用"
"7908"," \n图\n鉴","边键用"
"7909"," \n炼\n妖\n \n ","边键用"
"13001","永久",""
