id,备注,职业贡献奖励,节日积分奖励,公会贡献奖励,公会任务贡献资金,公会任务个人分红,经验奖励,宠物经验奖励,游戏币奖励,金币奖励,信用值比例,信用值额外,声望,必给物品1类ID,必给物品1类数量,必给物品1类属性,必给物品1类属性值,必给物品2类ID,必给物品2类数量,必给物品2类属性,必给物品2类属性值,必给物品3类ID,必给物品3类数量,必给物品3类属性,必给物品3类属性值,必给物品4类ID,必给物品4类数量,必给物品4类属性,必给物品4类属性值,物品1类,物品2类,物品3类,物品4类,物品5类,物品6类,物品7类,物品8类,物品9类,物品10类,物品11类,物品12类,物品13类,物品14类,物品15类,物品16类,物品1类数量,物品2类数量,物品3类数量,物品4类数量,物品5类数量,物品6类数量,物品7类数量,物品8类数量,物品9类数量,物品10类数量,物品11类数量,物品12类数量,物品13类数量,物品14类数量,物品15类数量,物品16类数量,物品1类掉率,物品2类掉率,物品3类掉率,物品4类掉率,物品5类掉率,物品6类掉率,物品7类掉率,物品8类掉率,物品9类掉率,物品10类掉率,物品11类掉率,物品12类掉率,物品13类掉率,物品14类掉率,物品15类掉率,物品16类掉率,获得概率,总概率,随机方式,是否绑定,公告物品id,公告编号,是否发队伍提示,是否触发盈福经验,是否放入临时包裹,是否共享掉落,产出装备途径,定时活动id,服务器获得上限,上限清除方式,提示物品id,提示编号,提示类型,MergeServer,掉落随机1次几率,掉落随机2次几率,掉落随机3次几率,是否受服务器等级衰减,是否受服务器等级加成,获得声望提示
5470,55级低级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200068,200071,200073,200075,200209,200172,200173,200174,200177,200190,200191,200081,200082,200111,200112,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,100,20,20,30,0,50,40,20,25,10,5,10,5,50,50,,435,435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5480,65级以上低级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200068,200071,200073,200075,200209,200172,200173,200174,200177,200190,200191,200081,200082,200111,200112,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,100,20,20,30,0,50,40,20,25,10,5,10,5,50,50,,435,435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5481,低级藏宝图直接得银币,,,,,,,,250*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,0,0,
5490,高级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200072,200127,200128,200073,200174,200175,200176,200074,200182,200183,200184,,,,,,1,1,1,1,1,1,1,1,5,1,1,,,,,,400,50,50,50,50,50,75,75,50,75,75,,,,,,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5491,考古任务掉藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200008,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,500,1000,1,0,0,0,0,0,1,,0,0,0,0,331300,150190,1,0,,,,0,0,
5492,藏宝图打怪奖励,,,,,,(400*RoleLv*0.667)*(random()*(1.02-0.98)+0.98)*0.5,(5000*RoleLv*0.05)*(random()*(1.02-0.98)+0.98)*0.5,(1000*RoleLv*0.1)*(random()*(1.02-0.98)+0.98)*0.5,,,,,,,,,,,,,,,,,,,,,200068,200071,200073,200075,200172,200173,200174,200177,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,100,20,20,30,50,40,20,25,,,,,,,,,305,750,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,1,1,
5493,考古任务掉藏宝图（绑定）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200008,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,660,,,,,,,,,,,,,,,,660,1000,1,1,0,0,0,0,1,,0,0,0,0,331300,150190,1,0,,,,0,0,
5500,精英副本最后一关roll30级,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5571,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200139,200209,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,498,2,,,,,,,,,,,,,,,500,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5510,精英副本最后一关roll40级,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5580,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200140,200080,200189,200209,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,248,125,250,2,,,,,,,,,,,,,625,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5520,精英副本最后一关roll50级,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5581,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200081,200190,200205,200209,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,125,125,200,2,,,,,,,,,,,,,452,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5530,精英副本最后一关roll60级,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5582,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200082,200191,200205,200209,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,94,94,200,2,,,,,,,,,,,,,390,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5540,精英副本最后一关roll70级,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5583,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200083,200192,200205,200209,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,62,62,200,2,,,,,,,,,,,,,326,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5550,精英副本最后一关roll80级,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5584,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200084,200193,200205,200209,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,37,37,200,2,,,,,,,,,,,,,276,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5560,精英副本最后一关roll90级以上,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5585,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200085,200194,200205,200209,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,12,12,200,2,,,,,,,,,,,,,226,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5570,精英副本每关单人0,,,,,,"(400*min(max(RoleLv,FuBenLv),FuBenLv+9)*1*(0.7+0.1*Ring))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(5000*min(max(RoleLv,FuBenLv),FuBenLv+9)*0.1*(0.7+0.1*Ring))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*min(max(RoleLv,FuBenLv),FuBenLv+9)*0.1*(0.7+0.1*Ring))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",,,,,,,,,,,,,,,,,,,,,200062,200066,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,50,200,,,,,,,,,,,,,,,250,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5571,精英副本狗男女战斗单人0,,,,,,"(400*min(max(RoleLv,FuBenLv),FuBenLv+9)*2*(0.7+0.1*Ring))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(5000*min(max(RoleLv,FuBenLv),FuBenLv+9)*0.2*(0.7+0.1*Ring))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*min(max(RoleLv,FuBenLv),FuBenLv+9)*0.2*(0.7+0.1*Ring))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",,,,,,,,,,,,,,,,,,,,,200062,200066,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,50,200,,,,,,,,,,,,,,,250,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5580,精英副本前4关roll30级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200068,200075,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,500,3,,,,,,,,,,,,,,,503,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5581,精英副本前4关roll40级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200068,200075,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,500,3,,,,,,,,,,,,,,,503,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5582,精英副本前4关roll50级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200068,200075,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,500,3,,,,,,,,,,,,,,,503,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5583,精英副本前4关roll60级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200068,200075,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,500,3,,,,,,,,,,,,,,,503,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5584,精英副本前4关roll70级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200068,200075,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,500,3,,,,,,,,,,,,,,,503,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5585,精英副本前4关roll80级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200068,200075,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,500,3,,,,,,,,,,,,,,,503,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5586,精英副本前4关roll90级以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200068,200075,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,500,3,,,,,,,,,,,,,,,503,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5590,精英副本roll附带,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200071,200175,200177,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,50,10,400,,,,,,,,,,,,,,460,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5600,精英副本roll附带,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200074,200183,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,8,50,,,,,,,,,,,,,,,58,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5610,公会任务每环奖励0,,,Ring+1,2200+floor(RoleLv/10)*440+(200+floor(RoleLv/10)*40*(Ring-1)),,(400*RoleLv*0.278*(0.78+0.04*Ring))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.1*(0.78+0.04*Ring))*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,200063,200064,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,200,100,,,,,,,,,,,,,,,300,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5611,公会任务每轮奖励0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5612,公会任务高品和额外,,,16,,,(400*RoleLv*0.278*(0.78+0.04*Ring))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.1*(0.78+0.04*Ring))*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5620,50级暗夜马戏团每40环奖励（废弃）,,,,,,,,,,,,,5670,1,0,0,,,,,,,,,,,,,200190,200191,200081,200082,200141,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,500,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5630,60级暗夜马戏团每40环奖励（废弃）,,,,,,,,,,,,,5670,1,0,0,,,,,,,,,,,,,200190,200191,200192,200081,200082,200083,200142,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,100,100,100,100,100,100,100,,,,,,,,,,700,700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5640,70级暗夜马戏团每40环奖励（废弃）,,,,,,,,,,,,,5670,1,0,0,,,,,,,,,,,,,200191,200192,200193,200082,200083,200084,200143,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,100,100,100,100,100,100,100,,,,,,,,,,700,700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5650,80级暗夜马戏团每40环奖励（废弃）,,,,,,,,,,,,,5670,1,0,0,,,,,,,,,,,,,200192,200193,200194,200083,200084,200085,200144,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,100,100,100,100,100,100,100,,,,,,,,,,700,700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5660,90级以上暗夜马戏团每40环奖励（废弃）,,,,,,,,,,,,,5670,1,0,0,,,,,,,,,,,,,200193,200194,200084,200085,200145,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,500,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5670,暗夜马戏团每40环奖励附加（废弃）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200182,200183,200184,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,85,20,40,,,,,,,,,,,,,,145,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5671,暗夜马戏团每环经验奖励0（废弃）,,,,,,400*RoleLv*0.656*(0.82+0.04*((Ring-1)%8+1))*(0.58+0.04*(floor((Ring-1)/8)+1)),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5680,野外挂机0,,,,,,"(400*MonsterLv*0.017*(MonsterNum*0.083+MasterNum*0.1245)*min(max(1-0.2*floor(abs(MonsterLv-RoleLv)/5),0.1),1)*(1-IsDbPoint)+400*MonsterLv*0.13*(MonsterNum*0.083+MasterNum*0.1245)*min(max(1-0.2*floor(abs(MonsterLv-RoleLv)/5),0.1),1)*IsDbPoint)*(random()*(1.02-0.98)+0.98)","(5000*MonsterLv*0.017*(MonsterNum*0.083+MasterNum*0.1245)*min(max(1-0.2*floor(abs(MonsterLv-RoleLv)/5),0.1),1)*(1-IsDbPoint)+5000*MonsterLv*0.02*(MonsterNum*0.083+MasterNum*0.1245)*min(max(1-0.2*floor(abs(MonsterLv-RoleLv)/5),0.1),1)*IsDbPoint)*(random()*(1.02-0.98)+0.98)","(1000*MonsterLv*0.019*(MonsterNum*0.083+MasterNum*0.1245)*min(max(1-0.2*floor(abs(MonsterLv-RoleLv)/5),0.1),1)*IsDbPoint)*(random()*(1.02-0.98)+0.98)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5700,离线经验每分钟0,,,,,,(400*RoleLv*0.017)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5710,经验宝珠0,,,,,,(400*RoleLv*1.25)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
5720,分享1,,,,,,(400*RoleLv*0.833)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.5)*(random()*(1.02-0.98)+0.98),,,,,200238,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,1,
5721,分享2,,,,,,(400*RoleLv*0.833)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.5)*(random()*(1.02-0.98)+0.98),,,,,200239,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,1,
5730,援助战斗0,,,,,,(400*RoleLv*0.7)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5731,援助道具0,,,,,,(400*RoleLv*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5740,25级魔像0,,,,,,,"(5000*MonsterLv*0.05)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*MonsterLv*0.1)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",,,,,,,,,,,,,,,,,,,,,200169,200177,200183,200108,200109,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,80,50,5,50,50,,,,,,,,,,,,235,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5750,35级魔像0,,,,,,,"(5000*MonsterLv*0.05)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*MonsterLv*0.1)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",,,,,,,,,,,,,,,,,,,,,200169,200177,200183,200109,200110,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,80,50,5,50,50,,,,,,,,,,,,235,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5760,45级魔像0,,,,,,,"(5000*MonsterLv*0.05)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*MonsterLv*0.1)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",,,,,,,,,,,,,,,,,,,,,200169,200177,200183,200110,200111,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,80,50,5,50,50,,,,,,,,,,,,235,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5770,55级魔像0,,,,,,,"(5000*MonsterLv*0.05)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*MonsterLv*0.1)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",,,,,,,,,,,,,,,,,,,,,200169,200177,200183,200111,200112,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,80,50,5,50,50,,,,,,,,,,,,235,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5780,65级以上魔像0,,,,,,,"(5000*MonsterLv*0.05)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*MonsterLv*0.1)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",,,,,,,,,,,,,,,,,,,,,200169,200177,200183,200111,200112,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,80,50,5,50,50,,,,,,,,,,,,235,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5790,巨龙护卫0,,,,,,,"(5000*RoleLv*0.075)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*RoleLv*0.1)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",,,,,,,,,,,,,,,,,,,,,200173,200174,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,100,20,,,,,,,,,,,,,,,120,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5800,巨龙1星0,,,,,,,"(5000*RoleLv*0.1)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*RoleLv*0.2)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",,,,,,,,,,,,,,,,,,,,,200066,200075,200171,200174,200180,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,100,100,20,40,200,,,,,,,,,,,,460,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5801,巨龙2星0,,,,,,,"(5000*RoleLv*0.125)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*RoleLv*0.3)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",,,,,,,,,,,,,,,,,,,,,200066,200075,200171,200174,200180,200169,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,100,100,40,80,200,120,,,,,,,,,,,640,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5802,巨龙3星0,,,,,,,"(5000*RoleLv*0.15)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*RoleLv*0.4)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",,,,,,,,,,,,,,,,,,,,,200066,200075,200171,200174,200180,200169,200183,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,100,100,60,120,200,120,20,,,,,,,,,,720,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5810,古神0,,,,,,,"(5000*RoleLv*0.111)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*RoleLv*0.5)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",(1*RoleLv*6.66)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,200066,200180,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,500,500,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
5820,古神roll,,,,,,,,,,,,,5830,1,0,0,,,,,,,,,,,,,200074,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,500,1000,0,0,0,162016,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5830,古神roll附带,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200205,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,300,1000,0,0,0,162016,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5840,艾泽拉斯地理问答-正确0,,,,,,(400*RoleLv*0.25*(0.89+0.02*AnswerCnt))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.1*(0.89+0.02*AnswerCnt))*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,200061,200066,200172,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,100,100,100,,,,,,,,,,,,,,300,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5850,艾泽拉斯地理问答-错误,,,,,,(400*RoleLv*0.25*(0.89+0.02*AnswerCnt))*0.5*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.1*(0.89+0.02*AnswerCnt))*0.5*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5860,艾泽拉斯地理问答-宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200062,200066,200068,200075,200183,200175,200177,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,50,200,100,10,50,5,80,,,,,,,,,,495,495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5870,智慧试炼初赛复赛0,,,,,,(400*RoleLv*0.25*(0.79+0.02*AnswerCnt))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.05*(0.79+0.02*AnswerCnt))*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,200061,200066,200068,200173,200174,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,50,50,50,50,25,,,,,,,,,,,,225,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5880,智慧试炼初赛复赛-错误,,,,,,(400*RoleLv*0.25*(0.79+0.02*AnswerCnt))*0.5*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.05*(0.79+0.02*AnswerCnt))*0.5*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5890,智慧试炼初赛复赛-宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200062,200066,200068,200075,200184,200175,200177,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,50,200,100,10,50,2,80,,,,,,,,,,492,492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5900,智慧试炼决赛0,,,,,,(400*RoleLv*0.5*(0.79+0.02*AnswerCnt))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.1*(0.79+0.02*AnswerCnt))*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5910,智慧试炼决赛-错误,,,,,,(400*RoleLv*0.5*(0.79+0.02*AnswerCnt))*0.5*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.1*(0.79+0.02*AnswerCnt))*0.5*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
